"","SITE_ID","VISIT_ID","VISIT_NO","DATE_COL","TOC","DOC_PPM","NH4N_PPM","NO3_NO2","NTL_PPM","PTL_PPB","NO3N_PPM","CHLA_PPB","DIN_PPM","SITE_TYPE","LON_DD","LAT_DD","EPA_REG","WGT_NLA","URBAN","ECO_REG","LAKE_ORIGIN","AREA_HA","ELEV_PT","HUC_8","UNIQUE_ID","PCT_WATER_BSN","PCT_DEVELOPED_BSN","PCT_FOREST_BSN","PCT_AGRIC_BSN","PCT_WETLAND_BSN","TSTATE_TP","TSTATE_TN","TSTATE_CHL","PTL_COND","NTL_COND","CHLA_COND","tn.tp","TN_mol","NH4N_mol","NO3N_mol","TP_mol","DOC_mol","DIN_mol","ECO_REG_NAME"
"1065","NLA06608-2103",8521,1,"6/13/2007",26.83,25.25,0.462,0.097,3.503,170,0.034,8.133,0.496,"PROB_Lake",-99.90500153,44.8372406,"Region_8",5.45364912,"NO","NPL","NATURAL",182.1478425,557.78,10130105,"NLA_SD-10079",7.4,2.6,0,42.3,1.3,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","EUTROPHIC (7-30 ug/L)","3:MOST DISTURBED","3:MOST DISTURBED","1:LEAST DISTURBED",45.5659095993995,0.000250089241093739,3.29835082458771e-05,2.42735774969658e-06,5.48851637753842e-06,0.00210241465445462,3.54108659955736e-05,"Northern Plains"
"1066","NLA06608-2114",8525,1,"7/25/2007",1.74,1.78,0.032,0.229,0.402,1,0.235,3.408,0.267,"PROB_Lake",-79.23033272,39.68531765,"Region_3",6.811259453,"NO","SAP","MAN-MADE",12.75262776,779.28,5020006,"NLA_MD-10016",4.7,22.3,56.1,16.1,0.1,"OLIGOTROPHIC (<= 10 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE","1:LEAST DISTURBED",888.944979167273,2.86999357464125e-05,2.28457199971443e-06,1.67773256229028e-05,3.22853904561083e-08,0.000148209825145712,1.90618976226173e-05,"Southern Appalachians"
"1067","NLA06608-2117",8526,1,"9/25/2007",38.55,25.11,0.033,0.005,5.572,169,0.005,149.6,0.038,"PROB_Lake",-81.62199477,28.62097337,"Region_4",2.082890779,"YES","CPL","NATURAL",12408.32568,19.85,3080102,"NLA_FL-10049",29.2,18.6,3.1,29.1,15,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)","3:MOST DISTURBED","3:MOST DISTURBED","3:MOST DISTURBED",72.9076720527547,0.000397801099450275,2.3559648747055e-06,3.56964374955379e-07,5.45623098708231e-06,0.00209075770191507,2.71292924966088e-06,"Coastal Plains"
"1068","NLA06608-2120",8527,1,"7/25/2007",13.3,12.66,0.016,0.005,0.869,28,0.005,13.472,0.021,"PROB_Lake",-98.31569017,32.59300712,"Region_6",60.07435861,"NO","SPL","MAN-MADE",13.86616164,273.8,12060201,"NLA_TX-10069",2.3,0.1,43.9,0.5,0.3,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE","1:LEAST DISTURBED",68.6294586794919,6.20404083672449e-05,1.14228599985721e-06,3.56964374955379e-07,9.03990932771033e-07,0.0010541215653622,1.49925037481259e-06,"Southern Plains"
"1069","NLA06608-2123",8528,1,"8/13/2007",15.78,13.47,0.026,0.005,3.009,613,0.005,166.629,0.031,"PROB_Lake",-97.1167168,44.32794024,"Region_8",53.28692003,"NO","TPL","NATURAL",20.86737608,536.68,10170201,"NLA_SD-10081",6,8.8,0.3,66.9,1.9,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)","3:MOST DISTURBED","3:MOST DISTURBED","3:MOST DISTURBED",10.8545179579847,0.000214821160848147,1.85621474976797e-06,3.56964374955379e-07,1.97909443495944e-05,0.00112156536219817,2.21317912472335e-06,"Temperate Plains"
"1070","NLA06608-2131",8529,1,"6/26/2007",26.92,22.46,0.042,0.005,1.82,14,0.005,13.44,0.047,"PROB_Lake",-99.10161914,45.89624924,"Region_8",4.952820439,"NO","NPL","NATURAL",70.19217253,593.51,10130106,"NLA_SD-10082",15.1,2.3,0.2,19,1.9,"MESOTROPHIC (10-25 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","EUTROPHIC (7-30 ug/L)","1:LEAST DISTURBED","3:MOST DISTURBED","1:LEAST DISTURBED",287.469769382452,0.000129935032483758,2.99850074962519e-06,3.56964374955379e-07,4.51995466385517e-07,0.00187010824313072,3.35546512458057e-06,"Northern Plains"
"1071","NLA06608-2134",8530,1,"8/1/2007",1.64,1.51,0.005,0.005,0.211,21,0.005,6.149,0.01,"PROB_Lake",-122.7435687,45.89266323,"Region_10",21.49824829,"YES","WMT","MAN-MADE",31.81131198,4.11,17080002,"NLA_WA-10039",23.9,43.7,0,5.9,17.4,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)","3:MOST DISTURBED","1:LEAST DISTURBED","3:MOST DISTURBED",22.2183594650906,1.5063896623117e-05,3.56964374955379e-07,3.56964374955379e-07,6.77993199578275e-07,0.000125728559533722,7.13928749910759e-07,"Western Mountains"
"1072","NLA06608-2135",8531,1,"8/20/2007",10.18,10.04,0.055,0.005,1.117,24,0.005,15.216,0.06,"PROB_Lake",-96.47788918,44.70838784,"Region_8",3.957354262,"NO","TPL","NATURAL",145.4547605,512.94,7020003,"NLA_SD-10083",33,6.2,0.1,22.3,5.2,"MESOTROPHIC (10-25 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",102.917862948782,7.97458413650318e-05,3.92660812450917e-06,3.56964374955379e-07,7.748493709466e-07,0.000835970024979184,4.28357249946455e-06,"Temperate Plains"
"1073","NLA06608-2152",8532,1,"10/2/2007",4.48,4.34,0.01,0.005,0.535,29,0.005,23.832,0.015,"PROB_Lake",-93.32597024,37.85925631,"Region_7",2.084172406,"NO","SAP","MAN-MADE",3371.814359,256.6,10290107,"NLA_MO-10043",2.1,6.1,38.7,50.3,0.7,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)","2:INTERMEDIATE DISTURBANCE","2:INTERMEDIATE DISTURBANCE","3:MOST DISTURBED",40.794781596714,3.81951881202256e-05,7.13928749910759e-07,3.56964374955379e-07,9.36276323227142e-07,0.000361365528726062,1.07089312486614e-06,"Southern Appalachians"
"1074","NLA06608-2154",8533,1,"7/23/2007",8.13,5.93,0.016,0.005,1.007,112,0.005,46.4,0.021,"PROB_Lake",-86.94775581,31.26784195,"Region_4",30.14488441,"NO","CPL","MAN-MADE",23.00242608,79.53,3140304,"NLA_AL-10028",14.8,2.5,21.1,46.4,6.7,"HYPEREUTROPHIC (> 100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)","2:INTERMEDIATE DISTURBANCE","2:INTERMEDIATE DISTURBANCE","2:INTERMEDIATE DISTURBANCE",19.8820094620968,7.18926251160134e-05,1.14228599985721e-06,3.56964374955379e-07,3.61596373108413e-06,0.000493755203996669,1.49925037481259e-06,"Coastal Plains"
"1075","NLA06608-2155",8534,1,"7/25/2007",8.25,7.9,0.016,0.005,0.644,1,0.005,1.464,0.021,"PROB_Lake",-85.02364851,41.627105,"Region_5",3.999418784,"YES","UMW","NATURAL",53.02913919,309.84,4050001,"NLA_IN-10047",19.9,20.2,7.1,18.5,34,"OLIGOTROPHIC (<= 10 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",1424.0810114023,4.59770114942529e-05,1.14228599985721e-06,3.56964374955379e-07,3.22853904561083e-08,0.000657785179017485,1.49925037481259e-06,"Upper Midwest"
"1076","NLA06608-2162",8535,1,"7/9/2007",4.91,4.52,0.024,0.005,0.295,21,0.005,3.744,0.029,"PROB_Lake",-71.57318015,41.51134268,"Region_1",1.377002681,"YES","NAP","NATURAL",56.91062415,36.33,1090005,"NLA_RI-10023",11.5,5.6,59.8,4.1,18.3,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",31.0635831383968,2.10608981223674e-05,1.71342899978582e-06,3.56964374955379e-07,6.77993199578275e-07,0.000376353039134055,2.0703933747412e-06,"Northern Appalachians"
"1077","NLA06608-2170",8536,1,"8/24/2007",77.98,74.59,0.079,0.005,5.109,65,0.242,3.96,0.321,"PROB_Lake",-112.4310378,47.30587695,"Region_8",2.009451518,"NO","NPL","NATURAL",83.23066498,1388,10030102,"NLA_MT-10089",8.5,2.7,0.6,2.3,0.6,"EUTROPHIC (25-100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","MESOTROPHIC (2-7 ug/L)","1:LEAST DISTURBED","3:MOST DISTURBED","1:LEAST DISTURBED",173.808645180467,0.000364746198329407,5.640037124295e-06,1.72770757478404e-05,2.09855037964704e-06,0.00621065778517902,2.29171128721354e-05,"Northern Plains"
"1078","NLA06608-2177",8537,1,"9/14/2007",3.47,3.22,0.005,0.005,0.334,3,0.005,1.389,0.01,"PROB_Lake",-114.7318229,48.671943,"Region_8",20.56727334,"NO","WMT","NATURAL",42.97236372,1109,17010210,"NLA_MT-10090",22.4,0,77.9,0,0,"OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE","1:LEAST DISTURBED",246.192058907023,2.38452202470193e-05,3.56964374955379e-07,3.56964374955379e-07,9.6856171368325e-08,0.000268109908409659,7.13928749910759e-07,"Western Mountains"
"1079","NLA06608-2185",8538,1,"7/19/2007",2.3,2.31,0.005,0.005,0.188,15,0.005,4.2,0.01,"PROB_Lake",-119.5263528,38.66086617,"Region_9",1.224245099,"NO","XER","MAN-MADE",774.9357967,1527.26,16050302,"NLA_NV-10053",19.8,4.8,3.1,0,0,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",27.7150341763594,1.34218604983223e-05,3.56964374955379e-07,3.56964374955379e-07,4.84280856841625e-07,0.000192339716902581,7.13928749910759e-07,"Xeric"
"1080","NLA06608-2187",8539,1,"7/10/2007",2.85,2.52,0.021,0.043,0.366,20,0.13,14.96,0.151,"PROB_Lake",-87.35441691,33.45373979,"Region_4",2.450205884,"YES","SAP","MAN-MADE",2252.647628,57.03,3160112,"NLA_AL-10029",1.6,9.2,58.7,18.6,1.2,"MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)","2:INTERMEDIATE DISTURBANCE","2:INTERMEDIATE DISTURBANCE","2:INTERMEDIATE DISTURBANCE",40.4668983053759,2.61297922467338e-05,1.49925037481259e-06,9.28107374883987e-06,6.45707809122167e-07,0.000209825145711907,1.07803241236525e-05,"Southern Appalachians"
"1081","NLA06608-2193",8540,1,"8/22/2007",7.42,7.13,0.005,0.005,0.294,15,0.005,1.664,0.01,"PROB_Lake",-124.0354961,46.41950629,"Region_10",32.54937288,"YES","WMT","NATURAL",17.6229454,6.52,17100106,"NLA_WA-10040",13,9,55,0,22.5,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE","1:LEAST DISTURBED",43.3415959992004,2.09895052473763e-05,3.56964374955379e-07,3.56964374955379e-07,4.84280856841625e-07,0.000593671940049958,7.13928749910759e-07,"Western Mountains"
"1082","NLA06608-2196",8541,1,"8/9/2007",3.77,3.71,0.011,0.005,0.407,15,0.005,3.376,0.016,"PROB_Lake",-86.46070725,39.29388434,"Region_5",236.0552488,"NO","SAP","MAN-MADE",6.92824095,212.34,5120202,"NLA_IN-10048",3.5,0.5,93.7,0,0,"MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",60.0001005839271,2.90569001213679e-05,7.85321624901835e-07,3.56964374955379e-07,4.84280856841625e-07,0.000308909242298085,1.14228599985721e-06,"Southern Appalachians"
"1083","NLA06608-2217",8542,1,"6/5/2007",7.22,6.93,0.017,0.005,0.3,9,0.005,2.787,0.022,"PROB_Lake",-111.0896969,34.4202345,"Region_9",3.185761615,"NO","WMT","MAN-MADE",24.1384051,2220,15020008,"NLA_AZ-10043",1.4,0.3,93.4,0,0,"OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE","3:MOST DISTURBED",73.7101972775517,2.14178624973228e-05,1.21367887484829e-06,3.56964374955379e-07,2.90568514104975e-07,0.000577019150707743,1.57064324980367e-06,"Western Mountains"
"1084","NLA06608-2219",8543,1,"7/10/2007",8.58,8.11,0.023,0.005,0.634,33,0.005,20.52,0.028,"PROB_Lake",-86.40845658,41.29977616,"Region_5",10.83110054,"YES","UMW","MAN-MADE",31.25866243,229.81,7120001,"NLA_IN-10050",14.5,12.1,21.2,43.2,7.2,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)","2:INTERMEDIATE DISTURBANCE","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE",42.4838773399707,4.52630827443421e-05,1.64203612479475e-06,3.56964374955379e-07,1.06541788505157e-06,0.000675270607826811,1.99900049975012e-06,"Upper Midwest"
"1085","NLA06608-2241",8545,1,"9/6/2007",4.41,4.06,0.014,0.005,0.256,9,0.005,1.128,0.019,"PROB_Lake",-117.3189991,48.15402125,"Region_10",8.741017273,"NO","WMT","NATURAL",120.369258,682.11,17010308,"NLA_WA-10041",5.6,3.9,74.4,0,3.9,"OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",62.8993683435108,1.82765759977154e-05,9.99500249875062e-07,3.56964374955379e-07,2.90568514104975e-07,0.000338051623646961,1.35646462483044e-06,"Western Mountains"
"1086","NLA06608-2250",8546,1,"7/29/2007",1.71,1.81,0.005,0.005,0.14,11,0.005,0.701,0.01,"PROB_Lake",-110.6285367,44.3017541,"Region_8",10.82677028,"NO","WMT","NATURAL",1147.602147,2371.07,17040101,"NLA_WY-10044",11.4,0.3,58.3,0,2,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",28.1438935059743,9.99500249875062e-06,3.56964374955379e-07,3.56964374955379e-07,3.55139295017192e-07,0.000150707743547044,7.13928749910759e-07,"Western Mountains"
"1087","NLA06608-2253",8547,1,"7/12/2007",3.51,3.09,0.085,2.869,3.591,86,2.798,30.08,2.883,"PROB_Lake",-75.50048849,38.96688176,"Region_3",11.8008444,"YES","CPL","MAN-MADE",24.96801965,1.64,2040207,"NLA_DE-10016",0.5,8.3,23.1,65.7,1.9,"EUTROPHIC (25-100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)","3:MOST DISTURBED","3:MOST DISTURBED","2:INTERMEDIATE DISTURBANCE",92.3348785198912,0.000256371814092954,6.06839437424145e-06,0.00019975726422503,2.77654357922532e-06,0.000257285595337219,0.000205825658599272,"Coastal Plains"
"1088","NLA06608-2257",8548,1,"8/24/2007",3.26,3.3,0.005,0.005,0.214,6,0.005,1.911,0.01,"PROB_Lake",-122.7843969,47.40930776,"Region_10",225.0452854,"YES","WMT","NATURAL",7.185001789,63.56,17110019,"NLA_WA-10042",2.2,8.1,73.2,0,4.2,"OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE",78.8699110869803,1.52780752480902e-05,3.56964374955379e-07,3.56964374955379e-07,1.9371234273665e-07,0.000274771024146545,7.13928749910759e-07,"Western Mountains"
"1089","NLA06608-2266",8549,1,"6/23/2007",8.28,8.13,0.014,0.005,0.35,21,0.005,1.624,0.019,"PROB_Lake",-106.7589307,44.18421481,"Region_8",10.66733876,"NO","NPL","MAN-MADE",12.04274232,1604.99,10090205,"NLA_WY-10045",17,0,0,0,0,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",36.8550986387758,2.49875062468766e-05,9.99500249875062e-07,3.56964374955379e-07,6.77993199578275e-07,0.000676935886761033,1.35646462483044e-06,"Northern Plains"
"1090","NLA06608-2267",8550,1,"8/6/2007",8.99,8.37,0.017,0.005,0.793,25,0.005,8.5,0.022,"PROB_Lake",-85.30057505,41.51785892,"Region_5",10.83110054,"NO","UMW","NATURAL",31.50387015,286.48,4050001,"NLA_IN-10051",1.4,7.5,6.4,61,18.3,"MESOTROPHIC (10-25 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)","2:INTERMEDIATE DISTURBANCE","1:LEAST DISTURBED","1:LEAST DISTURBED",70.1426237293182,5.66145498679232e-05,1.21367887484829e-06,3.56964374955379e-07,8.07134761402708e-07,0.00069691923397169,1.57064324980367e-06,"Upper Midwest"
"1091","NLA06608-2283",8553,1,"7/17/2007",5.44,5.48,0.022,0.005,0.559,7,0.005,3.426,0.027,"PROB_Lake",-85.78969754,41.28362106,"Region_5",4.403839589,"YES","UMW","NATURAL",194.0341279,255.79,5120106,"NLA_IN-10052",16.7,10.5,7.1,56.2,8.2,"OLIGOTROPHIC (<= 10 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",176.588572620649,3.99086171200114e-05,1.57064324980367e-06,3.56964374955379e-07,2.25997733192758e-07,0.000456286427976686,1.92760762475905e-06,"Upper Midwest"
"1092","NLA06608-2305",8555,1,"7/16/2007",6.69,6.2,0.016,0.005,0.329,9,0.005,6.537,0.021,"PROB_Lake",-116.5279847,48.18443003,"Region_10",9.925305104,"YES","WMT","NATURAL",39.32950905,694.9,17010214,"NLA_ID-10044",8.3,0.1,75.9,0,7.2,"OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE","3:MOST DISTURBED",80.835516347715,2.3488255872064e-05,1.14228599985721e-06,3.56964374955379e-07,2.90568514104975e-07,0.000516236469608659,1.49925037481259e-06,"Western Mountains"
"1093","NLA06608-2322",8556,1,"8/23/2007",4.03,3.92,0.022,0.005,0.388,31,0.005,3.568,0.027,"PROB_Lake",-111.3273337,41.5055322,"Region_8",11.3503748,"NO","XER","MAN-MADE",25.96551623,2108.82,16010101,"NLA_UT-10049",0.4,0.5,27.6,0,0.1,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",27.676990203571,2.77004354965374e-05,1.57064324980367e-06,3.56964374955379e-07,1.00084710413936e-06,0.000326394671107411,1.92760762475905e-06,"Xeric"
"1094","NLA06608-2332",8557,1,"8/9/2007",7.23,6.5,0.011,0.005,0.779,318,0.005,14.288,0.016,"PROB_Lake",-99.30406582,40.03137931,"Region_7",2.001691105,"NO","SPL","MAN-MADE",5312.029295,593.39,10250009,"NLA_NE-10076",0.3,3.2,0.1,50.1,0.8,"HYPEREUTROPHIC (> 100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)","3:MOST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",5.41700412068045,5.56150496180481e-05,7.85321624901835e-07,3.56964374955379e-07,1.02667541650424e-05,0.000541215653621982,1.14228599985721e-06,"Southern Plains"
"1095","NLA06608-2333",8558,1,"7/31/2007",3.75,2.26,0.058,1.219,2.311,75,1.157,68.88,1.215,"PROB_Lake",-75.54742044,38.64382658,"Region_3",11.8008444,"YES","CPL","MAN-MADE",27.27601052,1.55,2060008,"NLA_DE-10017",0.3,3.1,44.7,47.3,3.1,"EUTROPHIC (25-100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)","2:INTERMEDIATE DISTURBANCE","2:INTERMEDIATE DISTURBANCE","2:INTERMEDIATE DISTURBANCE",68.1377063633688,0.000164988934104376,4.1407867494824e-06,8.26015563646748e-05,2.42140428420812e-06,0.000188176519567027,8.67423431141572e-05,"Coastal Plains"
"1096","NLA06608-2345",8559,1,"8/16/2007",3.84,3.77,0.021,0.005,0.391,15,0.005,3.04,0.026,"PROB_Lake",-110.9481455,39.34812677,"Region_8",2.500256737,"NO","XER","MAN-MADE",96.70049963,1780,14060009,"NLA_UT-10050",40.7,6.7,3,28.1,0,"MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",57.6413742710454,2.79146141215107e-05,1.49925037481259e-06,3.56964374955379e-07,4.84280856841625e-07,0.000313905079100749,1.85621474976797e-06,"Xeric"
"1097","NLA06608-2354",8560,1,"7/13/2007",3.33,3.14,0.012,0.005,0.331,12,0.005,7.776,0.017,"PROB_Lake",-71.45889451,41.70544844,"Region_1",3.729155483,"YES","NAP","NATURAL",21.67328286,4.74,1090004,"NLA_RI-10025",7.2,71.9,17.4,0.9,1.7,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","EUTROPHIC (7-30 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",60.995188247174,2.36310416220461e-05,8.56714499892911e-07,3.56964374955379e-07,3.874246854733e-07,0.000261448792672773,1.21367887484829e-06,"Northern Appalachians"
"1098","NLA06608-2372",8563,1,"8/28/2007",5.58,5.91,0.058,0.005,0.439,54,0.005,4.837,0.063,"PROB_Lake",-109.2028896,36.27424052,"Region_9",1.201463105,"NO","XER","MAN-MADE",105.1886371,2142.7,14080204,"NLA_AZ-10045",0.5,0.4,85.8,0,0.1,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)","2:INTERMEDIATE DISTURBANCE","1:LEAST DISTURBED","1:LEAST DISTURBED",17.9770981138029,3.13414721210823e-05,4.1407867494824e-06,3.56964374955379e-07,1.74341108462985e-06,0.000492089925062448,4.49775112443778e-06,"Xeric"
"1099","NLA06608-2379",8564,1,"7/31/2007",34.25,33.93,0.048,0.005,2.076,12,0.005,1.416,0.053,"PROB_Lake",-105.7229345,41.24777405,"Region_8",9.120162412,"YES","XER","MAN-MADE",51.64106564,2191.92,10180010,"NLA_WY-10048",27.1,14.6,0,0,6,"MESOTROPHIC (10-25 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE","1:LEAST DISTURBED",382.555923870493,0.000148211608481474,3.42685799957164e-06,3.56964374955379e-07,3.874246854733e-07,0.00282514571190674,3.78382237452702e-06,"Xeric"
"1100","NLA06608-2418",8566,1,"7/11/2007",4.01,3.61,0.023,0.011,0.366,35,0.031,24.32,0.054,"PROB_Lake",-71.4790807,41.55977063,"Region_1",1.377002681,"YES","NAP","MAN-MADE",63.79543597,14.73,1090004,"NLA_RI-10026",4.7,32.8,34.7,8.2,17.1,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)","2:INTERMEDIATE DISTURBANCE","1:LEAST DISTURBED","1:LEAST DISTURBED",23.1239418887862,2.61297922467338e-05,1.64203612479475e-06,2.21317912472335e-06,1.12998866596379e-06,0.000300582847626978,3.8552152495181e-06,"Northern Appalachians"
"1101","NLA06608-2426",8568,1,"9/27/2007",281.63,252.19,0.046,0.026,25.663,1697,0.005,69.6,0.051,"PROB_Lake",-110.4842973,47.6347722,"Region_8",2.009451518,"NO","NPL","NATURAL",68.18476728,1019,10040102,"NLA_MT-10098",5.4,0,1.1,20.8,1,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)","3:MOST DISTURBED","3:MOST DISTURBED","2:INTERMEDIATE DISTURBANCE",33.4406268603502,0.00183215535089598,3.28407224958949e-06,3.56964374955379e-07,5.47883076040158e-05,0.0209983347210658,3.64103662454487e-06,"Northern Plains"
"1102","NLA06608-2429",8569,1,"8/14/2007",3.08,3.15,0.01,0.005,0.133,9,0.005,2.448,0.015,"PROB_Lake",-111.0606041,40.34377825,"Region_8",4.614972384,"NO","XER","MAN-MADE",113.4051769,2342,14060004,"NLA_UT-10051",0.8,0.5,83,0,0,"OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",32.6781874597146,9.49525237381309e-06,7.13928749910759e-07,3.56964374955379e-07,2.90568514104975e-07,0.000262281432139883,1.07089312486614e-06,"Xeric"
"1103","NLA06608-2438",8570,1,"9/11/2007",15.87,13,0.075,0.367,1.674,636,0.358,4.64,0.433,"PROB_Lake",-119.5634013,42.06680514,"Region_10",10.04600704,"NO","XER","MAN-MADE",27.05486464,1636.22,17120008,"NLA_OR-10061",0.2,0.5,0,0,0.7,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","MESOTROPHIC (2-7 ug/L)","3:MOST DISTURBED","2:INTERMEDIATE DISTURBANCE","1:LEAST DISTURBED",5.82032406804819,0.000119511672735061,5.35446562433069e-06,2.55586492468052e-05,2.05335083300849e-05,0.00108243130724396,3.09131148711359e-05,"Xeric"
