"","VISIT_ID","NTL_PPM","PTL_PPB","NH4N_PPM","NO3N_PPM","DOC_PPM","CHLA_PPB","SITE_ID","VISIT_NO","DATE_COL","SITE_TYPE","LON_DD","LAT_DD","EPA_REG","WGT_NLA","URBAN","LAKE_ORIGIN","AREA_HA","ELEV_PT","HUC_8","UNIQUE_ID","PCT_DEVELOPED_BSN","PCT_AGRIC_BSN","PCT_WATER_BSN","PCT_WETLAND_BSN","PCT_FOREST_BSN","ECO_REG","CHLA_COND","NTL_COND","PTL_COND","TROPHIC_STATE","DIN_PPM","tn.tp","TN_mol","NH4N_mol","NO3N_mol","TP_mol","DOC_mol","DIN_mol","ECO_REG_NAME","TSTATE_TP","TSTATE_TN","TSTATE_CHL"
"1028",8444,0.239,50,0.011,0.003,3.25,1.4868,"NLA12_WA-120",1,"9/6/2012","PROB",-118.32282,48.29227506,"Region_10",15.37306086,"No","NATURAL",20.6216049,692.24,17020001,"NLA_WA-10072",1.425633,0,1.617136,4.496772,80.395772,"WMT","Good","Good","Fair","Oligotrophic",0.014,10.5700422896009,1.70628971228671e-05,7.85321624901835e-07,2.14178624973228e-07,1.61426952280542e-06,0.000270607826810991,9.99500249875062e-07,"Western Mountains","EUTROPHIC (25-100 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"1029",8446,0.415,21,0.0071,0,4.93,2.692,"NLA12_UT-110",2,"9/6/2012","PROB",-109.1380738,40.87400683,"Region_8",1.203917328,"No","NATURAL",14.37453838,1651.38,14040106,"NLA_UT-10057",0,48.401826,0,37.899543,0,"XER","Good","Good","Good","Oligotrophic",0.0071,43.6996169574056,2.96280431212965e-05,5.06889412436639e-07,0,6.77993199578275e-07,0.000410491257285595,5.06889412436639e-07,"Xeric","MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)"
"1030",8447,0.849,66,0.135,0.003,5.35,3.907692308,"NLA12_UT-290",1,"9/7/2012","PROB",-109.1483089,40.8739496,"Region_8",1.203917328,"No","NATURAL",12.12835629,1652.82,14040106,"NLA_UT-10230",0,0,29.501916,28.352491,1.149425,"XER","Good","Poor","Fair","Mesotrophic",0.138,28.4454352221097,6.06125508674234e-05,9.63803812379525e-06,2.14178624973228e-07,2.13083577010315e-06,0.000445462114904246,9.85221674876847e-06,"Xeric","EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","MESOTROPHIC (2-7 ug/L)"
"1031",8457,0.474,48,0.0055,0.002,3.93,18.18666667,"NLA12_MA-108",1,"9/10/2012","PROB",-70.88609036,42.02607407,"Region_1",506.1871006,"Yes","MAN_MADE",4.21272213,18.75,1090004,"NLA_MA-10020",7.97546,25.153374,15.541922,5.316974,46.012271,"NAP","Good","Fair","Poor","Eutrophic",0.0075,21.8366459434747,3.384022274577e-05,3.92660812450917e-07,1.42785749982152e-07,1.5496987418932e-06,0.000327227310574521,5.35446562433069e-07,"Northern Appalachians","EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)"
"1032",8458,0.296,29,0.039,0.006,1.12,2.544,"NLA12_WY-125",1,"9/6/2012","PROB",-109.8031724,43.16510906,"Region_8",41.73986963,"No","NATURAL",13.72593086,3325.87,14040102,"NLA_WY-10072",0,0,8.168713,0,0,"WMT","Fair","Fair","Good","Mesotrophic",0.045,22.5705707525745,2.11322909973585e-05,2.78432212465196e-06,4.28357249946455e-07,9.36276323227142e-07,9.3255620316403e-05,3.21267937459841e-06,"Western Mountains","EUTROPHIC (25-100 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)"
"1033",8462,2.12,128,0.1,0.05,6.04,40.5,"NLA12_OK-102",1,"9/4/2012","PROB",-98.48298246,35.19672054,"Region_6",1.519730888,"No","MAN_MADE",1546.242046,408.86,11130302,"NLA_OK-10045",4.865076,59.941163,2.373814,0.057934,3.54412,"SPL","Good","Poor","Poor","Hypereutrophic",0.15,36.6247542722835,0.000151352894981081,7.13928749910759e-06,3.56964374955379e-06,4.13252997838187e-06,0.000502914238134888,1.07089312486614e-05,"Southern Plains","HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"1034",8463,1.29,32,0.1,0.05,10.8,21.7,"NLA12_OK-285",1,"9/10/2012","PROB",-96.65199926,34.67080796,"Region_6",47.27999775,"No","MAN_MADE",6.885148181,254.51,11140104,"NLA_OK-10103",4.05562,21.205098,7.184241,0,13.789108,"SPL","Good","Poor","Good","Eutrophic",0.15,89.1432698325391,9.20968087384879e-05,7.13928749910759e-06,3.56964374955379e-06,1.03313249459547e-06,0.0008992506244796,1.07089312486614e-05,"Southern Plains","EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)"
"1035",8466,0.149,10.2,0.0027,0.005,3.07,3.8,"NLA12_CA-107",1,"9/10/2012","PROB",-119.9996916,38.47629345,"Region_9",92.32876681,"No","MAN_MADE",70.01844691,2227.25,18040010,"NLA_CA-10015",3.921304,0,5.104455,0.033804,53.89764,"WMT","Poor","Good","Good","Mesotrophic",0.0077,32.3024099833977,1.06375383736703e-05,1.92760762475905e-07,3.56964374955379e-07,3.29310982652305e-07,0.000255620316402997,5.49725137431284e-07,"Western Mountains","MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)"
"1036",8469,2.185,191,0.134,0.66,2.58,15.472,"NLA12_DE-121",1,"9/10/2012","PROB",-75.51111717,38.51997073,"Region_3",4.310621408,"Yes","MAN_MADE",23.80019663,7.95,2060008,"NLA_DE-10034",4.339,45.950838,0.134524,24.025926,19.48881,"CPL","Fair","Poor","Poor","Eutrophic",0.794,25.2968766049399,0.000155993431855501,9.56664524880417e-06,4.71192974941101e-05,6.16650957711669e-06,0.000214820982514571,5.66859427429143e-05,"Coastal Plains","HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","EUTROPHIC (7-30 ug/L)"
"1037",8470,0.365,36,0.059,0.003,2.3,15.3,"NLA12_WV-105",1,"9/10/2012","PROB",-81.25277547,38.36552067,"Region_3",56.5,"No","MAN_MADE",2.663302177,275.21,5050007,"NLA_WV-10016",0.218855,0,0.10101,2.78339,96.806958,"SAP","Good","Fair","Poor","Eutrophic",0.062,22.4201850052553,2.60583993717427e-05,4.21217962447348e-06,2.14178624973228e-07,1.1622740564199e-06,0.00019150707743547,4.4263582494467e-06,"Southern Appalachians","EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)"
"1038",8472,0.188,26,0.0049,0.002,2.31,1.6416,"NLA12_MT-102",2,"9/10/2012","PROB",-114.1209126,48.24728982,"Region_8",23.10471635,"No","NATURAL",150.9848615,912.11,17010208,"NLA_MT-10079",2.793106,20.870639,1.884817,1.851874,66.918054,"WMT","Good","Good","Good","Oligotrophic",0.0069,15.9894427940535,1.34218604983223e-05,3.49825087456272e-07,1.42785749982152e-07,8.39420151858817e-07,0.000192339716902581,4.92610837438424e-07,"Western Mountains","EUTROPHIC (25-100 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"1039",8473,0.3,6,0.01,0.05,4.2,2.412,"NLA12_ME-101",2,"9/10/2012","PROB",-68.22634141,44.87942422,"Region_1",106.9001716,"No","NATURAL",103.9488395,98.23,1050002,"NLA_ME-10039",0,0.253287,11.845529,2.272648,77.963984,"NAP","Good","Good","Good","Oligotrophic",0.06,110.565295916328,2.14178624973228e-05,7.13928749910759e-07,3.56964374955379e-06,1.9371234273665e-07,0.000349708576186511,4.28357249946455e-06,"Northern Appalachians","OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)"
"1040",8476,0.083,20,0.0056,0.003,0.99,1.014,"NLA12_MT-105",1,"9/11/2012","PROB",-115.1157742,48.96435342,"Region_8",20.98292535,"No","NATURAL",89.52244797,766.43,17010101,"NLA_MT-10005",0.520876,0.060213,0.819036,0.060212,21.119373,"WMT","Good","Good","Good","Oligotrophic",0.0086,9.17691956105519,5.9256086242593e-06,3.99800099950025e-07,2.14178624973228e-07,6.45707809122167e-07,8.24313072439634e-05,6.13978724923253e-07,"Western Mountains","MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"1041",8477,0.14,26,0.0045,0.003,2.89,3.513333333,"NLA12_CO-111",1,"9/11/2012","PROB",-105.2171741,40.0798358,"Region_8",19.12157378,"Yes","MAN_MADE",217.4881284,1576.75,10190005,"NLA_CO-10048",8.167919,14.104302,10.550487,4.922328,0.49624,"SPL","Good","Good","Good","Mesotrophic",0.0075,11.9070318679122,9.99500249875062e-06,3.21267937459841e-07,2.14178624973228e-07,8.39420151858817e-07,0.000240632805995004,5.35446562433069e-07,"Southern Plains","EUTROPHIC (25-100 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)"
"1042",8478,0.13,26,0.0048,0.002,1.14,1.468,"NLA12_OR-126",1,"9/10/2012","PROB",-121.8137759,44.83363547,"Region_10",13.16103073,"No","NATURAL",14.72003292,1299.71,17090011,"NLA_OR-10082",0,0,6.505376,0,91.55914,"WMT","Good","Good","Good","Oligotrophic",0.0068,11.0565295916328,9.28107374883987e-06,3.42685799957164e-07,1.42785749982152e-07,8.39420151858817e-07,9.49208992506245e-05,4.85471549939316e-07,"Western Mountains","EUTROPHIC (25-100 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"1043",8479,0.083,4,0.0048,0.002,1.33,0.725333333,"NLA12_OR-173",1,"9/11/2012","PROB",-121.7858008,44.77856094,"Region_10",24.65626917,"No","NATURAL",6.465988774,1621.21,17070306,"NLA_OR-10127",0,0,9.016393,0.819672,86.885246,"WMT","Good","Good","Good","Oligotrophic",0.0068,45.8845978052759,5.9256086242593e-06,3.42685799957164e-07,1.42785749982152e-07,1.29141561824433e-07,0.000110741049125729,4.85471549939316e-07,"Western Mountains","OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"1044",8480,1.368,100,0.12,0.01,12.78,20,"NLA12_TX-159",1,"9/11/2012","PROB",-96.70980987,30.00697302,"Region_6",24.85716519,"No","MAN_MADE",21.42774456,109.8,12090301,"NLA_TX-10138",7.085369,57.45904,1.192872,6.122449,9.255533,"SPL","Good","Poor","Poor","Eutrophic",0.13,30.2506649627072,9.76654529877918e-05,8.56714499892911e-06,7.13928749910759e-07,3.22853904561083e-06,0.00106411323896753,9.28107374883987e-06,"Southern Plains","EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)"
"1045",8481,0.79,19,0.1,0.05,6.68,13.8,"NLA12_OK-311",1,"9/11/2012","PROB",-95.3476266,34.97670154,"Region_6",67.5835424,"Yes","MAN_MADE",12.54564974,224.14,11110105,"NLA_OK-10129",0.683726,0,0.805578,0.135391,96.811535,"SAP","Good","Poor","Good","Eutrophic",0.15,91.9437723935776,5.640037124295e-05,7.13928749910759e-06,3.56964374955379e-06,6.13422418666058e-07,0.000556203164029975,1.07089312486614e-05,"Southern Appalachians","MESOTROPHIC (10-25 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)"
"1046",8482,1.19,86,0.1,0.05,4.37,15.1,"NLA12_OK-101",2,"9/11/2012","PROB",-96.71815923,34.95361555,"Region_6",2.684319352,"No","MAN_MADE",533.1240464,281.09,11090202,"NLA_OK-10060",12.342347,12.236757,17.472283,0,17.777321,"SPL","Good","Poor","Fair","Eutrophic",0.15,30.5983028233558,8.49575212393803e-05,7.13928749910759e-06,3.56964374955379e-06,2.77654357922532e-06,0.000363863447127394,1.07089312486614e-05,"Southern Plains","EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)"
"1047",8483,0.435,4.9,0.0024,0.005,6.82,2.2,"NLA12_CA-104",1,"9/11/2012","PROB",-119.0738863,37.78873902,"Region_9",94.29961191,"No","NATURAL",118.8169149,2323.16,18090101,"NLA_CA-10004",2.783172,0,16.906149,0.090615,32.815534,"WMT","Fair","Poor","Good","Mesotrophic",0.0074,196.309811116745,3.1055900621118e-05,1.71342899978582e-07,3.56964374955379e-07,1.58198413234931e-07,0.000567860116569525,5.28307274933962e-07,"Western Mountains","OLIGOTROPHIC (<= 10 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)"
"1048",8486,0.069,16,0.0027,0.002,1.62,1.134,"NLA12_MT-111",1,"9/12/2012","PROB",-114.3814277,48.45099337,"Region_8",4.68185044,"Yes","NATURAL",1335.843011,913,17010210,"NLA_MT-10114",2.037724,0.993608,4.447579,2.60579,77.56878,"WMT","Good","Good","Good","Oligotrophic",0.0047,9.53625677278325,4.92610837438424e-06,1.92760762475905e-07,1.42785749982152e-07,5.16566247297733e-07,0.00013488759367194,3.35546512458057e-07,"Western Mountains","MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"1049",8487,1.475,109,0.015,0.002,6.52,64.32,"NLA12_OH-122",1,"9/13/2012","PROB",-84.64620693,39.66169251,"Region_5",92.69413335,"No","MAN_MADE",7.121802446,287.29,5080002,"NLA_OH-10049",4.44086,71.494624,1.129032,0.290323,22.645162,"TPL","Poor","Fair","Poor","Hypereutrophic",0.017,29.923635133318,0.000105304490611837,1.07089312486614e-06,1.42785749982152e-07,3.51910755971581e-06,0.000542880932556203,1.21367887484829e-06,"Temperate Plains","HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"1050",8489,0.4,16,0.01,0.05,6.6,4.874,"NLA12_ME-137",1,"9/12/2012","PROB",-70.60856237,43.76837527,"Region_1",67.86911934,"No","NATURAL",18.17223725,93.11,1060002,"NLA_ME-10066",2.879034,1.694915,4.690039,8.521013,72.393777,"NAP","Fair","Good","Fair","Mesotrophic",0.06,55.2826479581638,2.85571499964304e-05,7.13928749910759e-07,3.56964374955379e-06,5.16566247297733e-07,0.000549542048293089,4.28357249946455e-06,"Northern Appalachians","MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)"
"1051",8493,0.593,17,0.0072,0.002,5.66,4.165714286,"NLA12_IN-196",1,"9/12/2012","PROB",-85.73792608,41.42672638,"Region_5",3.829073692,"Yes","NATURAL",165.3987289,259.26,4050001,"NLA_IN-10144",12.255177,55.102811,13.723373,6.309911,12.173817,"UMW","Good","Good","Good","Mesotrophic",0.0092,77.1355535039791,4.2335974869708e-05,5.14028699935746e-07,1.42785749982152e-07,5.48851637753842e-07,0.000471273938384679,6.56814449917898e-07,"Upper Midwest","MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)"
"1052",8494,0.388,14,0.0091,0.003,3.98,2.154666667,"NLA12_MA-102",1,"9/11/2012","PROB",-71.20506636,41.98955896,"Region_1",143.5343834,"Yes","MAN_MADE",202.4299208,30.85,1090004,"NLA_MA-10007",46.256504,2.527523,4.865659,13.239406,31.707317,"NAP","Good","Good","Good","Mesotrophic",0.0121,61.284764022193,2.77004354965374e-05,6.49675162418791e-07,2.14178624973228e-07,4.51995466385517e-07,0.000331390507910075,8.63853787392018e-07,"Northern Appalachians","MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)"
"1053",8495,0.724,22,0.011,0.164,5.16,4.432,"NLA12_WA-116",1,"9/12/2012","PROB",-119.27853,46.94126809,"Region_10",16.38878096,"No","MAN_MADE",53.06614387,263.5,17020015,"NLA_WA-10068",1.082837,23.345967,7.114239,0.433135,0,"XER","Good","Fair","Good","Mesotrophic",0.175,72.7720674940192,5.16884414935389e-05,7.85321624901835e-07,1.17084314985364e-05,7.10278590034383e-07,0.000429641965029142,1.24937531234383e-05,"Xeric","MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)"
"1054",8496,0.624,99,0.075,0.014,2.8,25.76,"NLA12_WA-104",1,"9/11/2012","PROB",-119.324822,47.07694132,"Region_10",6.627173234,"Yes","NATURAL",2575.598798,320.11,17020015,"NLA_WA-10014",1.065055,4.315454,1.238704,0.594306,35.406972,"XER","Good","Fair","Poor","Eutrophic",0.089,13.9379282124825,4.45491539944314e-05,5.35446562433069e-06,9.99500249875062e-07,3.19625365515472e-06,0.000233139050791007,6.35396587420575e-06,"Xeric","EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)"
"1055",8497,0.739,25,0.03,0.003,4.29,33.76,"NLA12_MA-104",1,"9/12/2012","PROB",-71.37031557,42.69394175,"Region_1",95.76205351,"Yes","NATURAL",66.35108379,45.85,1070006,"NLA_MA-10016",40.32947,3.416718,15.802318,0.976205,38.987188,"NAP","Fair","Poor","Poor","Hypereutrophic",0.033,65.3662029457328,5.27593346184051e-05,2.14178624973228e-06,2.14178624973228e-07,8.07134761402708e-07,0.000357202331390508,2.3559648747055e-06,"Northern Appalachians","MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"1056",8499,0.986,89,0.011,0.005,4.77,59.36,"NLA12_IL-111",1,"9/12/2012","PROB",-88.067551,38.75927501,"Region_5",35.86111249,"Yes","MAN_MADE",333.9449364,144.81,5120114,"NLA_IL-10039",10.67749,55.200182,11.825117,0,20.895279,"TPL","Poor","Good","Poor","Hypereutrophic",0.016,24.4982880389885,7.03933747412008e-05,7.85321624901835e-07,3.56964374955379e-07,2.87339975059364e-06,0.000397169025811823,1.14228599985721e-06,"Temperate Plains","EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"1057",8500,0.763,69,0.0076,0.002,3.85,26.08,"NLA12_CT-105",1,"9/12/2012","PROB",-73.44712926,41.89704559,"Region_1",162.7718671,"No","NATURAL",10.59169184,258.17,1100005,"NLA_CT-10012",3.737374,19.090909,15.959596,2.525253,55.454546,"NAP","Good","Poor","Poor","Eutrophic",0.0096,24.4525567490313,5.44727636181909e-05,5.42585849932177e-07,1.42785749982152e-07,2.22769194147147e-06,0.000320566194837635,6.85371599914329e-07,"Northern Appalachians","EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)"
"1058",8502,0.476,43,0.0062,0.003,4.83,28,"NLA12_TN-106",1,"9/12/2012","PROB",-88.50247061,35.12132203,"Region_4",205,"No","MAN_MADE",1.692910894,168.52,8010207,"NLA_TN-10027",9.012876,0,8.154506,0,63.948497,"CPL","Fair","Good","Fair","Eutrophic",0.0092,24.4786422586846,3.39830084957521e-05,4.42635824944671e-07,2.14178624973228e-07,1.38827178961266e-06,0.000402164862614488,6.56814449917898e-07,"Coastal Plains","EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)"
"1059",8503,0.71,12,0.1,0.05,4.11,5.18,"NLA12_OK-299",2,"9/12/2012","PROB",-94.98833478,35.15514114,"Region_6",47.27999775,"No","MAN_MADE",4.020646732,152.43,11110104,"NLA_OK-10117",0,0,40.566038,0,49.056604,"SAP","Good","Poor","Good","Mesotrophic",0.15,130.835600167654,5.06889412436639e-05,7.13928749910759e-06,3.56964374955379e-06,3.874246854733e-07,0.000342214820982515,1.07089312486614e-05,"Southern Appalachians","MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)"
"1060",8504,0.511,104,0.032,0.004,1.89,24.1,"NLA12_UT-264",1,"9/12/2012","PROB",-111.3751268,38.07061898,"Region_8",1.203917328,"No","MAN_MADE",11.22871745,3074.1,14070003,"NLA_UT-10205",1.647534,0,1.721939,0.340136,80.644133,"WMT","Fair","Poor","Poor","Eutrophic",0.036,10.8651665794699,3.64817591204398e-05,2.28457199971443e-06,2.85571499964304e-07,3.35768060743527e-06,0.00015736885928393,2.57014349967873e-06,"Western Mountains","HYPEREUTROPHIC (> 100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)"
"1061",8505,0.331,17,0.058,0.004,5.07,4.768,"NLA12_CO-103",1,"9/12/2012","PROB",-105.0336532,40.43632395,"Region_8",19.12157378,"Yes","MAN_MADE",611.5611803,1510.61,10190006,"NLA_CO-10035",38.780062,36.162029,12.207956,3.70185,0.220195,"SPL","Good","Good","Good","Mesotrophic",0.062,43.0554269980052,2.36310416220461e-05,4.1407867494824e-06,2.85571499964304e-07,5.48851637753842e-07,0.000422148209825146,4.4263582494467e-06,"Southern Plains","MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)"
"1062",8507,0.44,10,0.02,0.45,2.93,5.14,"NLA12_PA-101",2,"9/12/2012","PROB",-78.10970726,40.360507,"Region_3",19.66947858,"No","MAN_MADE",3347.381141,239.41,2050303,"NLA_PA-10014",7.058246,22.553012,1.78367,0.001959,68.41175,"SAP","Good","Poor","Fair","Mesotrophic",0.47,97.2974604063682,3.14128649960734e-05,1.42785749982152e-06,3.21267937459842e-05,3.22853904561083e-07,0.000243963363863447,3.35546512458057e-05,"Southern Appalachians","OLIGOTROPHIC (<= 10 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)"
"1063",8508,1.005,85,0.415,0.012,7.57,0.3148,"NLA12_UT-343",1,"9/11/2012","PROB",-110.1185889,40.9225409,"Region_8",1.293761905,"No","NATURAL",69.39431051,2803.81,14040106,"NLA_UT-10272",0.508618,0,20.740322,1.299802,58.40633,"WMT","Good","Poor","Poor","Oligotrophic",0.427,26.1454405637433,7.17498393660313e-05,2.96280431212965e-05,8.56714499892911e-07,2.74425818876921e-06,0.000630308076602831,3.04847576211894e-05,"Western Mountains","EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"1064",8509,3.25,542,0.017,0.002,12.35,173.2,"NLA12_UT-359",1,"9/12/2012","PROB",-109.941191,40.35063701,"Region_8",0.718756614,"No","MAN_MADE",42.4906927,1632.53,14060003,"NLA_UT-10286",3.067004,65.16463,0.457142,3.679692,6.987735,"XER","Good","Poor","Poor","Hypereutrophic",0.019,13.2596757095227,0.000232026843720997,1.21367887484829e-06,1.42785749982152e-07,1.74986816272107e-05,0.00102830974188177,1.35646462483044e-06,"Xeric","HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"1065",8514,0.095,66,0.0068,0.002,0.62,0.349,"NLA12_OR-103",2,"9/12/2012","PROB",-121.742747,44.011243,"Region_10",39.54865967,"No","NATURAL",97.254939,1655.84,17070301,"NLA_OR-10053",1.10984,0,2.925248,1.41495,54.914188,"WMT","Good","Good","Poor","Oligotrophic",0.0088,3.18294033698519,6.78232312415221e-06,4.85471549939316e-07,1.42785749982152e-07,2.13083577010315e-06,5.16236469608659e-05,6.28257299921468e-07,"Western Mountains","EUTROPHIC (25-100 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"1066",8540,0.35,9,0.0097,0.005,2.88,5.104,"NLA12_IN-193",1,"9/12/2012","PROB",-86.11552511,39.89200512,"Region_5",8.10995549,"Yes","MAN_MADE",15.29819602,218.12,5120201,"NLA_IN-10141",59.705159,0,40.29484,0,0,"TPL","Poor","Good","Good","Mesotrophic",0.0147,85.9952301571436,2.49875062468766e-05,6.92510887413436e-07,3.56964374955379e-07,2.90568514104975e-07,0.000239800166527893,1.04947526236882e-06,"Temperate Plains","OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)"
"1067",8542,0.256,40,0.0058,0.002,3.36,0.8896,"NLA12_OR-121",2,"9/13/2012","PROB",-121.8013897,44.39992585,"Region_10",24.65626917,"No","NATURAL",5.781103436,1302.21,17070301,"NLA_OR-10077",3.823686,0,1.327669,0,79.660117,"WMT","Good","Good","Fair","Oligotrophic",0.0078,14.1523578772899,1.82765759977154e-05,4.1407867494824e-07,1.42785749982152e-07,1.29141561824433e-06,0.000279766860949209,5.56864424930392e-07,"Western Mountains","EUTROPHIC (25-100 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"1068",8543,0.944,9,0.006,0,11.75,1.216,"NLA12_MT-164",2,"9/13/2012","PROB",-114.3675211,48.16778753,"Region_8",36.41053135,"Yes","NATURAL",92.42796828,1007.13,17010208,"NLA_MT-10163",7.715017,1.289116,10.234206,0.236174,56.406219,"WMT","Good","Poor","Good","Oligotrophic",0.006,231.941420766696,6.73948739915756e-05,4.28357249946455e-07,0,2.90568514104975e-07,0.000978351373855121,4.28357249946455e-07,"Western Mountains","OLIGOTROPHIC (<= 10 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"1069",8545,0.426,12,0.0072,0.004,4.03,3.216,"NLA12_NJ-105",1,"9/13/2012","PROB",-74.40940536,41.14260568,"Region_2",27.10581543,"Yes","MAN_MADE",11.99904778,347.89,2020007,"NLA_NJ-10014",0,0,4.977079,16.69941,78.32351,"NAP","Good","Fair","Good","Mesotrophic",0.0112,78.5013601005925,3.04133647461983e-05,5.14028699935746e-07,2.85571499964304e-07,3.874246854733e-07,0.000335553705245629,7.9960019990005e-07,"Northern Appalachians","MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)"
"1070",8546,0.266,8,0.0061,0.002,2.49,1.59,"NLA12_NY-0101",2,"9/13/2012","PROB",-77.1490251,42.49915505,"Region_2",160.7155426,"Yes","NATURAL",4564.909789,217.44,4140201,"NLA_NY-10014",5.075667,31.512902,10.468945,2.045053,42.189053,"NAP","Good","Good","Good","Oligotrophic",0.0081,73.5259217843578,1.89905047476262e-05,4.35496537445563e-07,1.42785749982152e-07,2.58283123648867e-07,0.000207327227310575,5.78282287427715e-07,"Northern Appalachians","OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
