"","siteID","domainID","namedLocation","DateTime","analyte","analyteConcentration","analyteUnits","sampleCondition"
"5837","PRIN","D11","PRIN.AOS.S2",2019-06-10 15:48:00,"TP",0.4594,"milligramsPerLiter","GOOD"
"5838","PRIN","D11","PRIN.AOS.S2",2019-07-10 15:35:00,"TP",0.8239,"milligramsPerLiter","GOOD"
"5839","PRIN","D11","PRIN.AOS.S2",2019-07-10 15:35:00,"NO3+NO2 - N",0.0915,"milligramsPerLiter","GOOD"
"5840","PRIN","D11","PRIN.AOS.S2",2019-07-10 15:35:00,"DOC",2.703,"milligramsPerLiter","GOOD"
"5841","PRIN","D11","PRIN.AOS.S2",2019-07-30 15:27:00,"DOC",2.603,"milligramsPerLiter","GOOD"
"5842","PRIN","D11","PRIN.AOS.S2",2019-07-30 15:27:00,"TP",0.3092,"milligramsPerLiter","GOOD"
"5843","PRIN","D11","PRIN.AOS.S2",2019-07-30 15:27:00,"DOC",2.633,"milligramsPerLiter","GOOD"
"5844","PRIN","D11","PRIN.AOS.S2",2019-07-30 15:27:00,"NO3+NO2 - N",0.0268,"milligramsPerLiter","GOOD"
"5845","PRIN","D11","PRIN.AOS.S2",2019-07-30 15:27:00,"DOC",2.727,"milligramsPerLiter","GOOD"
"5846","PRIN","D11","PRIN.AOS.S2",2019-07-30 15:27:00,"NO3+NO2 - N",0.029,"milligramsPerLiter","GOOD"
"5847","PRIN","D11","PRIN.AOS.S2",2019-07-30 15:27:00,"TP",0.282,"milligramsPerLiter","GOOD"
"5848","PRIN","D11","PRIN.AOS.S2",2019-07-30 15:27:00,"NO3+NO2 - N",0.024,"milligramsPerLiter","GOOD"
"5849","PRIN","D11","PRIN.AOS.S2",2019-07-30 15:27:00,"TP",0.2944,"milligramsPerLiter","GOOD"
"5850","PRIN","D11","PRIN.AOS.S2",2019-08-06 18:45:00,"NO3+NO2 - N",0.0165,"milligramsPerLiter","OK"
"5851","PRIN","D11","PRIN.AOS.S2",2019-08-06 18:45:00,"DOC",2.686,"milligramsPerLiter","OK"
"5852","PRIN","D11","PRIN.AOS.S2",2019-08-06 18:45:00,"TP",0.117,"milligramsPerLiter","OK"
"5853","PRIN","D11","PRIN.AOS.S2",2019-09-03 15:51:00,"TP",0.258,"milligramsPerLiter","OK"
"5854","PRIN","D11","PRIN.AOS.S2",2019-09-03 15:51:00,"DOC",2.934,"milligramsPerLiter","OK"
"5855","PRIN","D11","PRIN.AOS.S2",2019-09-03 15:51:00,"NO3+NO2 - N",0.0317,"milligramsPerLiter","OK"
"5856","PRIN","D11","PRIN.AOS.S2",2019-09-23 15:30:00,"TP",0.1826,"milligramsPerLiter","Cold Chain Broken"
"5857","PRIN","D11","PRIN.AOS.S2",2019-09-23 15:30:00,"DOC",2.952,"milligramsPerLiter","OK"
"5858","PRIN","D11","PRIN.AOS.S2",2019-09-23 15:30:00,"NO3+NO2 - N",0.0063,"milligramsPerLiter","Cold Chain Broken"
"5859","PRIN","D11","PRIN.AOS.S2",2019-10-01 16:45:00,"TP",0.127,"milligramsPerLiter","OK"
"5860","PRIN","D11","PRIN.AOS.S2",2019-10-01 16:45:00,"DOC",3,"milligramsPerLiter","OK"
"5861","PRIN","D11","PRIN.AOS.S2",2019-10-01 16:45:00,"NO3+NO2 - N",0.0032,"milligramsPerLiter","OK"
"5862","PRIN","D11","PRIN.AOS.S2",2019-10-03 14:55:00,"TP",0.109,"milligramsPerLiter","OK"
"5863","PRIN","D11","PRIN.AOS.S2",2019-10-03 14:55:00,"DOC",3.186,"milligramsPerLiter","OK"
"5864","PRIN","D11","PRIN.AOS.S2",2019-10-03 14:55:00,"NO3+NO2 - N",0.0082,"milligramsPerLiter","OK"
"5865","PRIN","D11","PRIN.AOS.S2",2019-11-05 17:00:00,"TP",0.286,"milligramsPerLiter","OK"
"5866","PRIN","D11","PRIN.AOS.S2",2019-11-05 17:00:00,"NO3+NO2 - N",0.1652,"milligramsPerLiter","OK"
"5867","PRIN","D11","PRIN.AOS.S2",2019-11-05 17:00:00,"DOC",2.911,"milligramsPerLiter","OK"
"5868","PRIN","D11","PRIN.AOS.S2",2019-11-13 15:45:00,"TP",0.126,"milligramsPerLiter","OK"
"5869","PRIN","D11","PRIN.AOS.S2",2019-11-13 15:45:00,"NO3+NO2 - N",0.3065,"milligramsPerLiter","OK"
"5870","PRIN","D11","PRIN.AOS.S2",2019-11-13 15:45:00,"DOC",3.77,"milligramsPerLiter","OK"
"5871","PRIN","D11","PRIN.AOS.S2",2019-12-17 17:20:00,"TP",0.042,"milligramsPerLiter","OK"
"5872","PRIN","D11","PRIN.AOS.S2",2019-12-17 17:20:00,"NO3+NO2 - N",0.2071,"milligramsPerLiter","OK"
"5873","PRIN","D11","PRIN.AOS.S2",2019-12-17 17:20:00,"DOC",2.592,"milligramsPerLiter","OK"
"5874","BLDE","D12","BLDE.AOS.S2",2018-03-06 16:13:00,"NO3+NO2 - N",0.0939,"milligramsPerLiter","GOOD"
"5875","BLDE","D12","BLDE.AOS.S2",2018-03-06 16:13:00,"DOC",3.703,"milligramsPerLiter","GOOD"
"5876","BLDE","D12","BLDE.AOS.S2",2018-03-13 14:35:00,"NO3+NO2 - N",0.0847,"milligramsPerLiter","GOOD"
"5877","BLDE","D12","BLDE.AOS.S2",2018-03-13 14:35:00,"DOC",2.254,"milligramsPerLiter","GOOD"
"5878","BLDE","D12","BLDE.AOS.S2",2018-03-13 14:35:00,"TP",0.045,"milligramsPerLiter","GOOD"
"5879","BLDE","D12","BLDE.AOS.S2",2018-04-03 15:48:00,"TP",0.1149,"milligramsPerLiter","GOOD"
"5880","BLDE","D12","BLDE.AOS.S2",2018-04-03 15:48:00,"DOC",6.018,"milligramsPerLiter","GOOD"
"5881","BLDE","D12","BLDE.AOS.S2",2018-04-03 15:48:00,"NO3+NO2 - N",0.0836,"milligramsPerLiter","GOOD"
"5882","BLDE","D12","BLDE.AOS.S2",2018-04-17 18:30:00,"DOC",5.514,"milligramsPerLiter","GOOD"
"5883","BLDE","D12","BLDE.AOS.S2",2018-04-17 18:30:00,"TP",0.0793,"milligramsPerLiter","GOOD"
"5884","BLDE","D12","BLDE.AOS.S2",2018-04-17 18:30:00,"NO3+NO2 - N",0.0232,"milligramsPerLiter","GOOD"
"5885","BLDE","D12","BLDE.AOS.S2",2018-05-01 15:28:00,"NO3+NO2 - N",0.0127,"milligramsPerLiter","GOOD"
"5886","BLDE","D12","BLDE.AOS.S2",2018-05-01 15:28:00,"DOC",7.997,"milligramsPerLiter","GOOD"
"5887","BLDE","D12","BLDE.AOS.S2",2018-05-01 15:28:00,"TP",0.083,"milligramsPerLiter","GOOD"
"5888","BLDE","D12","BLDE.AOS.S2",2018-05-09 05:52:00,"TP",0.0745,"milligramsPerLiter","GOOD"
"5889","BLDE","D12","BLDE.AOS.S2",2018-05-09 05:52:00,"DOC",7.047,"milligramsPerLiter","GOOD"
"5890","BLDE","D12","BLDE.AOS.S2",2018-05-09 05:52:00,"NO3+NO2 - N",0.0045,"milligramsPerLiter","GOOD"
"5891","BLDE","D12","BLDE.AOS.S2",2018-05-15 16:41:00,"NO3+NO2 - N",0.0057,"milligramsPerLiter","GOOD"
"5892","BLDE","D12","BLDE.AOS.S2",2018-05-15 16:41:00,"DOC",5.349,"milligramsPerLiter","GOOD"
"5893","BLDE","D12","BLDE.AOS.S2",2018-05-15 16:41:00,"TP",0.1131,"milligramsPerLiter","GOOD"
"5894","BLDE","D12","BLDE.AOS.S2",2018-05-22 19:00:00,"NO3+NO2 - N",0.0041,"milligramsPerLiter","GOOD"
"5895","BLDE","D12","BLDE.AOS.S2",2018-05-22 19:00:00,"DOC",5.611,"milligramsPerLiter","GOOD"
"5896","BLDE","D12","BLDE.AOS.S2",2018-05-22 19:00:00,"TP",0.0705,"milligramsPerLiter","GOOD"
"5897","BLDE","D12","BLDE.AOS.S2",2018-05-29 16:50:00,"DOC",4.638,"milligramsPerLiter","GOOD"
"5898","BLDE","D12","BLDE.AOS.S2",2018-05-29 16:50:00,"TP",0.1372,"milligramsPerLiter","GOOD"
"5899","BLDE","D12","BLDE.AOS.S2",2018-05-29 16:50:00,"NO3+NO2 - N",0.003,"milligramsPerLiter","GOOD"
"5900","BLDE","D12","BLDE.AOS.S2",2018-06-05 16:55:00,"NO3+NO2 - N",0.0038,"milligramsPerLiter","GOOD"
"5901","BLDE","D12","BLDE.AOS.S2",2018-06-05 16:55:00,"TP",0.062,"milligramsPerLiter","GOOD"
"5902","BLDE","D12","BLDE.AOS.S2",2018-06-05 16:55:00,"DOC",3.622,"milligramsPerLiter","GOOD"
"5903","BLDE","D12","BLDE.AOS.S2",2018-06-12 18:21:00,"TP",0.0048,"milligramsPerLiter","GOOD"
"5904","BLDE","D12","BLDE.AOS.S2",2018-06-12 18:21:00,"NO3+NO2 - N",0.0042,"milligramsPerLiter","GOOD"
"5905","BLDE","D12","BLDE.AOS.S2",2018-06-12 18:21:00,"DOC",3.311,"milligramsPerLiter","GOOD"
"5906","BLDE","D12","BLDE.AOS.S2",2018-06-19 16:30:00,"TP",0.0268,"milligramsPerLiter","GOOD"
"5907","BLDE","D12","BLDE.AOS.S2",2018-06-19 16:30:00,"DOC",4.917,"milligramsPerLiter","GOOD"
"5908","BLDE","D12","BLDE.AOS.S2",2018-06-19 16:30:00,"NO3+NO2 - N",0.0304,"milligramsPerLiter","GOOD"
"5909","BLDE","D12","BLDE.AOS.S2",2018-06-25 16:30:00,"NO3+NO2 - N",0.0017,"milligramsPerLiter","GOOD"
"5910","BLDE","D12","BLDE.AOS.S2",2018-06-25 16:30:00,"DOC",3.132,"milligramsPerLiter","GOOD"
"5911","BLDE","D12","BLDE.AOS.S2",2018-06-25 16:30:00,"TP",0.0333,"milligramsPerLiter","GOOD"
"5912","BLDE","D12","BLDE.AOS.S2",2018-07-02 16:30:00,"NO3+NO2 - N",0.0037,"milligramsPerLiter","GOOD"
"5913","BLDE","D12","BLDE.AOS.S2",2018-07-02 16:30:00,"DOC",2.861,"milligramsPerLiter","GOOD"
"5914","BLDE","D12","BLDE.AOS.S2",2018-07-02 16:30:00,"TP",0.076,"milligramsPerLiter","GOOD"
"5915","BLDE","D12","BLDE.AOS.S2",2018-07-10 18:05:00,"DOC",2.238,"milligramsPerLiter","GOOD"
"5916","BLDE","D12","BLDE.AOS.S2",2018-07-10 18:05:00,"NO3+NO2 - N",0.0019,"milligramsPerLiter","GOOD"
"5917","BLDE","D12","BLDE.AOS.S2",2018-07-10 18:05:00,"TP",0.1,"milligramsPerLiter","GOOD"
"5918","BLDE","D12","BLDE.AOS.S2",2018-07-17 17:55:00,"DOC",2.076,"milligramsPerLiter","GOOD"
"5919","BLDE","D12","BLDE.AOS.S2",2018-07-17 17:55:00,"TP",0.043,"milligramsPerLiter","GOOD"
"5920","BLDE","D12","BLDE.AOS.S2",2018-07-17 17:55:00,"NO3+NO2 - N",0.005,"milligramsPerLiter","GOOD"
"5921","BLDE","D12","BLDE.AOS.S2",2018-08-07 18:45:00,"DOC",2.277,"milligramsPerLiter","GOOD"
"5922","BLDE","D12","BLDE.AOS.S2",2018-08-07 18:45:00,"TP",0.041,"milligramsPerLiter","GOOD"
"5923","BLDE","D12","BLDE.AOS.S2",2018-08-07 18:45:00,"NO3+NO2 - N",0.0209,"milligramsPerLiter","GOOD"
"5924","BLDE","D12","BLDE.AOS.S2",2018-08-14 17:33:00,"TP",0.0566,"milligramsPerLiter","GOOD"
"5925","BLDE","D12","BLDE.AOS.S2",2018-08-14 17:33:00,"DOC",2.237,"milligramsPerLiter","GOOD"
"5926","BLDE","D12","BLDE.AOS.S2",2018-09-04 18:00:00,"DOC",2.146,"milligramsPerLiter","GOOD"
"5927","BLDE","D12","BLDE.AOS.S2",2018-09-04 18:00:00,"NO3+NO2 - N",0.0099,"milligramsPerLiter","GOOD"
"5928","BLDE","D12","BLDE.AOS.S2",2018-09-04 18:00:00,"TP",0.0489,"milligramsPerLiter","GOOD"
"5929","BLDE","D12","BLDE.AOS.S2",2018-09-17 15:46:00,"NO3+NO2 - N",0.0068,"milligramsPerLiter","GOOD"
"5930","BLDE","D12","BLDE.AOS.S2",2018-09-17 15:46:00,"DOC",2.487,"milligramsPerLiter","GOOD"
"5931","BLDE","D12","BLDE.AOS.S2",2018-09-17 15:46:00,"TP",0.023,"milligramsPerLiter","GOOD"
"5932","BLDE","D12","BLDE.AOS.S2",2018-10-02 18:45:00,"DOC",2.35,"milligramsPerLiter","GOOD"
"5933","BLDE","D12","BLDE.AOS.S2",2018-10-02 18:45:00,"NO3+NO2 - N",0.0402,"milligramsPerLiter","GOOD"
"5934","BLDE","D12","BLDE.AOS.S2",2018-10-02 18:45:00,"TP",0.0529,"milligramsPerLiter","GOOD"
"5935","BLDE","D12","BLDE.AOS.S2",2018-11-06 18:45:00,"TP",0.1382,"milligramsPerLiter","GOOD"
"5936","BLDE","D12","BLDE.AOS.S2",2018-11-06 18:45:00,"DOC",2.597,"milligramsPerLiter","GOOD"
"5937","BLDE","D12","BLDE.AOS.S2",2018-11-13 18:18:00,"TP",0.0545,"milligramsPerLiter","GOOD"
"5938","BLDE","D12","BLDE.AOS.S2",2018-11-13 18:18:00,"DOC",1.967,"milligramsPerLiter","GOOD"
"5939","BLDE","D12","BLDE.AOS.S2",2018-12-04 19:00:00,"NO3+NO2 - N",0.0173,"milligramsPerLiter","GOOD"
"5940","BLDE","D12","BLDE.AOS.S2",2018-12-04 19:00:00,"DOC",1.832,"milligramsPerLiter","GOOD"
"5941","BLDE","D12","BLDE.AOS.S2",2018-12-04 19:00:00,"TP",0.0587,"milligramsPerLiter","GOOD"
"5942","BLDE","D12","BLDE.AOS.S2",2019-01-30 18:55:00,"TP",0.052,"milligramsPerLiter","GOOD"
"5943","BLDE","D12","BLDE.AOS.S2",2019-01-30 18:55:00,"DOC",2.154,"milligramsPerLiter","GOOD"
"5944","BLDE","D12","BLDE.AOS.S2",2019-01-30 18:55:00,"NO3+NO2 - N",0.0408,"milligramsPerLiter","Other"
"5945","BLDE","D12","BLDE.AOS.S2",2019-02-05 18:30:00,"TP",0.054,"milligramsPerLiter","GOOD"
"5946","BLDE","D12","BLDE.AOS.S2",2019-02-05 18:30:00,"NO3+NO2 - N",0.0264,"milligramsPerLiter","Other"
"5947","BLDE","D12","BLDE.AOS.S2",2019-02-05 18:30:00,"DOC",1.882,"milligramsPerLiter","GOOD"
"5948","BLDE","D12","BLDE.AOS.S2",2019-02-05 18:30:00,"TP",0.0571,"milligramsPerLiter","GOOD"
"5949","BLDE","D12","BLDE.AOS.S2",2019-02-05 18:30:00,"DOC",1.917,"milligramsPerLiter","GOOD"
"5950","BLDE","D12","BLDE.AOS.S2",2019-02-05 18:30:00,"TP",0.0517,"milligramsPerLiter","GOOD"
"5951","BLDE","D12","BLDE.AOS.S2",2019-02-05 18:30:00,"NO3+NO2 - N",0.0294,"milligramsPerLiter","Other"
"5952","BLDE","D12","BLDE.AOS.S2",2019-02-05 18:30:00,"DOC",2.665,"milligramsPerLiter","GOOD"
"5953","BLDE","D12","BLDE.AOS.S2",2019-02-05 18:30:00,"NO3+NO2 - N",0.0268,"milligramsPerLiter","Other"
"5954","BLDE","D12","BLDE.AOS.S2",2019-03-05 19:40:00,"DOC",2.056,"milligramsPerLiter","GOOD"
"5955","BLDE","D12","BLDE.AOS.S2",2019-03-05 19:40:00,"TP",0.079,"milligramsPerLiter","GOOD"
"5956","BLDE","D12","BLDE.AOS.S2",2019-03-05 19:40:00,"NO3+NO2 - N",0.0415,"milligramsPerLiter","GOOD"
"5957","BLDE","D12","BLDE.AOS.S2",2019-03-12 17:50:00,"TP",0.258,"milligramsPerLiter","GOOD"
"5958","BLDE","D12","BLDE.AOS.S2",2019-03-12 17:50:00,"DOC",1.851,"milligramsPerLiter","GOOD"
"5959","BLDE","D12","BLDE.AOS.S2",2019-03-12 17:50:00,"NO3+NO2 - N",0.0379,"milligramsPerLiter","GOOD"
"5960","BLDE","D12","BLDE.AOS.S2",2019-04-03 16:45:00,"TP",0.108,"milligramsPerLiter","GOOD"
"5961","BLDE","D12","BLDE.AOS.S2",2019-04-03 16:45:00,"DOC",2.297,"milligramsPerLiter","GOOD"
"5962","BLDE","D12","BLDE.AOS.S2",2019-04-03 16:45:00,"TP",0.105,"milligramsPerLiter","GOOD"
"5963","BLDE","D12","BLDE.AOS.S2",2019-04-03 16:45:00,"DOC",2.304,"milligramsPerLiter","GOOD"
"5964","BLDE","D12","BLDE.AOS.S2",2019-04-03 16:45:00,"DOC",2.23,"milligramsPerLiter","GOOD"
"5965","BLDE","D12","BLDE.AOS.S2",2019-04-03 16:45:00,"TP",0.109,"milligramsPerLiter","GOOD"
"5966","BLDE","D12","BLDE.AOS.S2",2019-05-02 16:55:00,"TP",0.1019,"milligramsPerLiter","GOOD"
"5967","BLDE","D12","BLDE.AOS.S2",2019-05-02 16:55:00,"NO3+NO2 - N",0.0137,"milligramsPerLiter","GOOD"
"5968","BLDE","D12","BLDE.AOS.S2",2019-05-02 16:55:00,"DOC",6.307,"milligramsPerLiter","GOOD"
"5969","BLDE","D12","BLDE.AOS.S2",2019-05-07 18:20:00,"TP",0.206,"milligramsPerLiter","GOOD"
"5970","BLDE","D12","BLDE.AOS.S2",2019-05-07 18:20:00,"DOC",6.394,"milligramsPerLiter","GOOD"
"5971","BLDE","D12","BLDE.AOS.S2",2019-05-07 18:20:00,"NO3+NO2 - N",0.0073,"milligramsPerLiter","GOOD"
"5972","BLDE","D12","BLDE.AOS.S2",2019-05-20 18:35:00,"DOC",5.177,"milligramsPerLiter","GOOD"
"5973","BLDE","D12","BLDE.AOS.S2",2019-05-20 18:35:00,"TP",0.2943,"milligramsPerLiter","GOOD"
"5974","BLDE","D12","BLDE.AOS.S2",2019-05-20 18:35:00,"NO3+NO2 - N",0.0159,"milligramsPerLiter","GOOD"
"5975","BLDE","D12","BLDE.AOS.S2",2019-05-28 19:11:00,"TP",0.0802,"milligramsPerLiter","GOOD"
"5976","BLDE","D12","BLDE.AOS.S2",2019-05-28 19:11:00,"NO3+NO2 - N",0.0179,"milligramsPerLiter","GOOD"
"5977","BLDE","D12","BLDE.AOS.S2",2019-05-28 19:11:00,"DOC",5.584,"milligramsPerLiter","GOOD"
"5978","BLDE","D12","BLDE.AOS.S2",2019-06-04 15:51:00,"TP",0.0451,"milligramsPerLiter","GOOD"
"5979","BLDE","D12","BLDE.AOS.S2",2019-06-04 15:51:00,"DOC",4.448,"milligramsPerLiter","GOOD"
"5980","BLDE","D12","BLDE.AOS.S2",2019-06-10 16:59:00,"TP",0.1287,"milligramsPerLiter","GOOD"
"5981","BLDE","D12","BLDE.AOS.S2",2019-06-10 16:59:00,"DOC",3.683,"milligramsPerLiter","GOOD"
"5982","BLDE","D12","BLDE.AOS.S2",2019-06-13 16:25:00,"DOC",5.394,"milligramsPerLiter","GOOD"
"5983","BLDE","D12","BLDE.AOS.S2",2019-06-13 16:25:00,"NO3+NO2 - N",0.0083,"milligramsPerLiter","GOOD"
"5984","BLDE","D12","BLDE.AOS.S2",2019-06-13 16:25:00,"DOC",5.213,"milligramsPerLiter","GOOD"
"5985","BLDE","D12","BLDE.AOS.S2",2019-06-13 16:25:00,"DOC",5.51,"milligramsPerLiter","GOOD"
"5986","BLDE","D12","BLDE.AOS.S2",2019-06-13 16:25:00,"TP",0.028,"milligramsPerLiter","GOOD"
"5987","BLDE","D12","BLDE.AOS.S2",2019-06-13 16:25:00,"TP",0.0266,"milligramsPerLiter","GOOD"
"5988","BLDE","D12","BLDE.AOS.S2",2019-06-13 16:25:00,"NO3+NO2 - N",0.0098,"milligramsPerLiter","GOOD"
"5989","BLDE","D12","BLDE.AOS.S2",2019-06-13 16:25:00,"TP",0.026,"milligramsPerLiter","GOOD"
"5990","BLDE","D12","BLDE.AOS.S2",2019-06-17 17:30:00,"TP",0.0312,"milligramsPerLiter","GOOD"
"5991","BLDE","D12","BLDE.AOS.S2",2019-06-17 17:30:00,"DOC",3.343,"milligramsPerLiter","GOOD"
"5992","BLDE","D12","BLDE.AOS.S2",2019-06-17 17:30:00,"NO3+NO2 - N",0.0107,"milligramsPerLiter","GOOD"
"5993","BLDE","D12","BLDE.AOS.S2",2019-06-20 18:30:00,"TP",0.1547,"milligramsPerLiter","GOOD"
"5994","BLDE","D12","BLDE.AOS.S2",2019-06-20 18:30:00,"DOC",3.014,"milligramsPerLiter","GOOD"
"5995","BLDE","D12","BLDE.AOS.S2",2019-06-20 18:30:00,"NO3+NO2 - N",0.0106,"milligramsPerLiter","GOOD"
"5996","BLDE","D12","BLDE.AOS.S2",2019-06-25 17:46:00,"TP",0.0646,"milligramsPerLiter","GOOD"
"5997","BLDE","D12","BLDE.AOS.S2",2019-06-25 17:46:00,"NO3+NO2 - N",0.0135,"milligramsPerLiter","GOOD"
"5998","BLDE","D12","BLDE.AOS.S2",2019-06-25 17:46:00,"DOC",2.835,"milligramsPerLiter","GOOD"
"5999","BLDE","D12","BLDE.AOS.S2",2019-07-02 18:25:00,"NO3+NO2 - N",0.0133,"milligramsPerLiter","GOOD"
"6000","BLDE","D12","BLDE.AOS.S2",2019-07-02 18:25:00,"DOC",2.429,"milligramsPerLiter","GOOD"
"6001","BLDE","D12","BLDE.AOS.S2",2019-07-02 18:25:00,"TP",0.0762,"milligramsPerLiter","GOOD"
"6002","BLDE","D12","BLDE.AOS.S2",2019-07-08 15:42:00,"DOC",2.49,"milligramsPerLiter","GOOD"
"6003","BLDE","D12","BLDE.AOS.S2",2019-07-08 15:42:00,"TP",0.1466,"milligramsPerLiter","GOOD"
"6004","BLDE","D12","BLDE.AOS.S2",2019-07-08 15:42:00,"NO3+NO2 - N",0.0133,"milligramsPerLiter","GOOD"
"6005","BLDE","D12","BLDE.AOS.S2",2019-07-15 19:01:00,"DOC",2.419,"milligramsPerLiter","GOOD"
"6006","BLDE","D12","BLDE.AOS.S2",2019-07-15 19:01:00,"NO3+NO2 - N",0.0148,"milligramsPerLiter","GOOD"
"6007","BLDE","D12","BLDE.AOS.S2",2019-07-15 19:01:00,"TP",0.2519,"milligramsPerLiter","GOOD"
"6008","BLDE","D12","BLDE.AOS.S2",2019-08-05 18:19:00,"DOC",2.137,"milligramsPerLiter","OK"
"6009","BLDE","D12","BLDE.AOS.S2",2019-08-05 18:19:00,"NO3+NO2 - N",0.0152,"milligramsPerLiter","OK"
"6010","BLDE","D12","BLDE.AOS.S2",2019-08-05 18:19:00,"TP",0.301,"milligramsPerLiter","OK"
"6011","BLDE","D12","BLDE.AOS.S2",2019-08-12 18:39:00,"NO3+NO2 - N",0.0113,"milligramsPerLiter","OK"
"6012","BLDE","D12","BLDE.AOS.S2",2019-08-12 18:39:00,"DOC",2.423,"milligramsPerLiter","OK"
"6013","BLDE","D12","BLDE.AOS.S2",2019-08-12 18:39:00,"TP",0.118,"milligramsPerLiter","OK"
"6014","BLDE","D12","BLDE.AOS.S2",2019-09-04 18:58:00,"TP",0.2387,"milligramsPerLiter","OK"
"6015","BLDE","D12","BLDE.AOS.S2",2019-09-04 18:58:00,"DOC",2.594,"milligramsPerLiter","OK"
"6016","BLDE","D12","BLDE.AOS.S2",2019-09-04 18:58:00,"NO3+NO2 - N",0.0084,"milligramsPerLiter","OK"
"6017","BLDE","D12","BLDE.AOS.S2",2019-09-16 17:05:00,"TP",0.2957,"milligramsPerLiter","OK"
"6018","BLDE","D12","BLDE.AOS.S2",2019-09-16 17:05:00,"NO3+NO2 - N",0.0086,"milligramsPerLiter","OK"
"6019","BLDE","D12","BLDE.AOS.S2",2019-09-16 17:05:00,"DOC",2.465,"milligramsPerLiter","OK"
"6020","BLDE","D12","BLDE.AOS.S2",2019-10-01 19:30:00,"DOC",3.461,"milligramsPerLiter","OK"
"6021","BLDE","D12","BLDE.AOS.S2",2019-10-01 19:30:00,"TP",0.092,"milligramsPerLiter","OK"
"6022","BLDE","D12","BLDE.AOS.S2",2019-11-07 17:14:00,"TP",0.181,"milligramsPerLiter","OK"
"6023","BLDE","D12","BLDE.AOS.S2",2019-11-07 17:14:00,"NO3+NO2 - N",0.0152,"milligramsPerLiter","OK"
"6024","BLDE","D12","BLDE.AOS.S2",2019-11-07 17:14:00,"DOC",2.152,"milligramsPerLiter","OK"
"6025","BLDE","D12","BLDE.AOS.S2",2019-11-12 18:13:00,"NO3+NO2 - N",0.0212,"milligramsPerLiter","OK"
"6026","BLDE","D12","BLDE.AOS.S2",2019-11-12 18:13:00,"TP",0.143,"milligramsPerLiter","OK"
"6027","BLDE","D12","BLDE.AOS.S2",2019-11-12 18:13:00,"DOC",2.142,"milligramsPerLiter","OK"
"6028","BLDE","D12","BLDE.AOS.S2",2019-12-03 18:45:00,"TP",0.05,"milligramsPerLiter","OK"
"6029","COMO","D13","COMO.AOS.S2",2015-05-21 18:20:00,"TP",0.0229,"milligramsPerLiter","GOOD"
"6030","COMO","D13","COMO.AOS.S2",2015-05-21 18:20:00,"NO3+NO2 - N",0.009,"milligramsPerLiter","GOOD"
"6031","COMO","D13","COMO.AOS.S2",2015-05-21 18:20:00,"DOC",5.96,"milligramsPerLiter","GOOD"
"6032","COMO","D13","COMO.AOS.S2",2015-05-27 17:16:00,"DOC",5.819,"milligramsPerLiter","GOOD"
"6033","COMO","D13","COMO.AOS.S2",2015-05-27 17:16:00,"NO3+NO2 - N",0.007,"milligramsPerLiter","GOOD"
"6034","COMO","D13","COMO.AOS.S2",2015-05-27 17:16:00,"TP",0.0164,"milligramsPerLiter","GOOD"
"6035","COMO","D13","COMO.AOS.S2",2015-06-04 16:40:00,"DOC",9.584,"milligramsPerLiter","GOOD"
"6036","COMO","D13","COMO.AOS.S2",2015-06-04 16:40:00,"TP",0.0102,"milligramsPerLiter","GOOD"
"6037","COMO","D13","COMO.AOS.S2",2015-06-04 16:40:00,"NO3+NO2 - N",0.004,"milligramsPerLiter","GOOD"
"6038","COMO","D13","COMO.AOS.S2",2015-06-09 17:44:00,"TP",5e-04,"milligramsPerLiter","GOOD"
"6039","COMO","D13","COMO.AOS.S2",2015-06-09 17:44:00,"NO3+NO2 - N",0.001,"milligramsPerLiter","GOOD"
"6040","COMO","D13","COMO.AOS.S2",2015-06-09 17:44:00,"DOC",7.86,"milligramsPerLiter","GOOD"
"6041","COMO","D13","COMO.AOS.S2",2015-06-11 15:45:00,"TP",0.023,"milligramsPerLiter","GOOD"
"6042","COMO","D13","COMO.AOS.S2",2015-06-11 15:45:00,"DOC",7.033,"milligramsPerLiter","GOOD"
"6043","COMO","D13","COMO.AOS.S2",2015-06-11 15:45:00,"NO3+NO2 - N",0.001,"milligramsPerLiter","GOOD"
"6044","COMO","D13","COMO.AOS.S2",2015-06-15 17:50:00,"TP",0.001,"milligramsPerLiter","GOOD"
"6045","COMO","D13","COMO.AOS.S2",2015-06-15 17:50:00,"NO3+NO2 - N",0.003,"milligramsPerLiter","GOOD"
"6046","COMO","D13","COMO.AOS.S2",2015-06-15 17:50:00,"DOC",6.307,"milligramsPerLiter","GOOD"
"6047","COMO","D13","COMO.AOS.S2",2015-06-18 16:45:00,"TP",0.004,"milligramsPerLiter","GOOD"
"6048","COMO","D13","COMO.AOS.S2",2015-06-18 16:45:00,"NO3+NO2 - N",0.004,"milligramsPerLiter","GOOD"
"6049","COMO","D13","COMO.AOS.S2",2015-06-18 16:45:00,"DOC",6.145,"milligramsPerLiter","GOOD"
"6050","COMO","D13","COMO.AOS.S2",2015-06-25 17:26:00,"DOC",5.839,"milligramsPerLiter","GOOD"
"6051","COMO","D13","COMO.AOS.S2",2015-06-25 17:26:00,"TP",0.037,"milligramsPerLiter","GOOD"
"6052","COMO","D13","COMO.AOS.S2",2015-06-30 16:36:00,"DOC",4.916,"milligramsPerLiter","GOOD"
