"SITE_NO","DATE_TIME_HEURE","FLAG_MARQUEUR","VALUE_VALEUR","SDL_LDE","MDL_LDM","VMV_CODE","UNIT_UNITE","VARIABLE","VARIABLE_FR","STATUS_STATUT"
"NW10VK0003","2000-07-27 15:55","",".0002","","","100226","MG/L","MOLYBDENUM TOTAL","MOLYBDÈNE TOTAL","P"
"NW10VK0003","2000-07-27 15:55","",".0400","","","100092","MG/L","NICKEL EXTRACTABLE","NICKEL EXTRACTIBLE","P"
"NW10VK0003","2000-07-27 15:55","",".0441","","","100227","MG/L","NICKEL TOTAL","NICKEL TOTAL","P"
"NW10VK0003","2000-07-27 15:55","",".0350","","","7110","MG/L","NITROGEN DISSOLVED NO3 & NO2","AZOTE DISSOUS NO3 & NO2","P"
"NW10VK0003","2000-07-27 15:55","",".0770","","","7657","MG/L","NITROGEN TOTAL DISSOLVED","AZOTE TOTAL DISSOUS","P"
"NW10VK0003","2000-07-27 15:55","","8.2100","","","10301","PH UNITS","PH","PH","P"
"NW10VK0003","2000-07-27 15:55","","1.1000","","","15411","MG/L","PHOSPHORUS TOTAL","PHOSPHORE TOTAL","P"
"NW10VK0003","2000-07-27 15:55","<",".0020","","","15104","MG/L","PHOSPHORUS TOTAL DISSOLVED","PHOSPHORE TOTAL DISSOUS","P"
"NW10VK0003","2000-07-27 15:55","<","2.0000","","","100101","MG/L","POTASSIUM EXTRACTABLE/UNFILTERED","POTASSIUM EXTRACTIBLE/NON FILTRÉ","P"
"NW10VK0003","2000-07-27 15:55","","1.7800","","","100235","MG/L","POTASSIUM TOTAL","POTASSIUM TOTAL","P"
"NW10VK0003","2000-07-27 15:55","",".2700","","","100499","MG/L","POTASSIUM, FILTERED","POTASSIUM, FILTRÉ","P"
"NW10VK0003","2000-07-27 15:55","","49.0000","","","10451","MG/L","RESIDUE FILTERABLE","RÉSIDU FILTRABLE","P"
"NW10VK0003","2000-07-27 15:55","","2160.0000","","","10406","MG/L","RESIDUE NONFILTRABLE","RÉSIDUS NON-FILTRABLES","P"
"NW10VK0003","2000-07-27 15:55","",".0001","","","100254","MG/L","SELENIUM DISSOLVED","SÉLÉNIUM DISSOUS","P"
"NW10VK0003","2000-07-27 15:55","",".0002","","","100324","MG/L","SILVER TOTAL","ARGENT TOTAL","P"
"NW10VK0003","2000-07-27 15:55","",".7500","","","14108","MG/L","SIO2","SIO2","P"
"NW10VK0003","2000-07-27 15:55","<","2.0000","","","100100","MG/L","SODIUM EXTRACTABLE/UNFILTERED","SODIUM EXTRACTIBLE/NON FILTRÉ","P"
"NW10VK0003","2000-07-27 15:55","","2.8950","","","11250","%","SODIUM PERCENTAGE (CALCD.)","POURCENTAGE SODIUM (CALC.)","P"
"NW10VK0003","2000-07-27 15:55","",".7200","","","100234","MG/L","SODIUM TOTAL","SODIUM TOTAL","P"
"NW10VK0003","2000-07-27 15:55","",".5400","","","100500","MG/L","SODIUM, FILTERED","SODIUM, FILTRÉ","P"
"NW10VK0003","2000-07-27 15:55","","75.0000","","","109027","USIE/CM","SPECIFIC CONDUCTANCE","CONDUCTIVITÉ SPÉCIFIQUE","P"
"NW10VK0003","2000-07-27 15:55","","72.7000","","","2041","USIE/CM","SPECIFIC CONDUCTANCE","CONDUCTIVITÉ SPÉCIFIQUE","P"
"NW10VK0003","2000-07-27 15:55","",".3140","","","100094","MG/L","STRONTIUM EXTRACTABLE","STRONTIUM EXTRACTIBLE","P"
"NW10VK0003","2000-07-27 15:55","",".2680","","","100229","MG/L","STRONTIUM TOTAL","STRONTIUM TOTAL","P"
"NW10VK0003","2000-07-27 15:55","","4.8000","","","16306","MG/L","SULPHATE DISSOLVED","SULPHATES DISSOUS","P"
"NW10VK0003","2000-07-27 15:55","","5.0000","","","109028","DEG C","TEMPERATURE WATER","TEMPÉRATURE DE L'EAU","P"
"NW10VK0003","2000-07-27 15:55","","176.0000","","","2081","NTU","TURBIDITY","TURBIDITÉ","P"
"NW10VK0003","2000-07-27 15:55","",".0100","","","100095","MG/L","VANADIUM EXTRACTABLE","VANADIUM EXTRACTIBLE","P"
"NW10VK0003","2000-07-27 15:55","",".0208","","","100230","MG/L","VANADIUM TOTAL","VANADIUM TOTAL","P"
"NW10VK0003","2000-07-27 15:55","",".0530","","","100096","MG/L","ZINC EXTRACTABLE","ZINC EXTRACTIBLE","P"
"NW10VK0003","2000-07-27 15:55","",".0998","","","100231","MG/L","ZINC TOTAL","ZINC TOTAL","P"
"NW10VK0003","2001-07-23 10:03","","33.5000","","","10101","MG/L","ALKALINITY TOTAL CACO3","ALCALINITÉ TOTALE CACO3","P"
"NW10VK0003","2001-07-23 10:03","","15.3000","","","100216","MG/L","ALUMINUM TOTAL","ALUMINIUM TOTAL","P"
"NW10VK0003","2001-07-23 10:03","",".0050","","","7563","MG/L","AMMONIA DISSOLVED","AZOTE AMMONIACAL DISSOUS","P"
"NW10VK0003","2001-07-23 10:03","",".0002","","","100253","MG/L","ARSENIC DISSOLVED","ARSENIC DISSOUS","P"
"NW10VK0003","2001-07-23 10:03","",".0962","","","100217","MG/L","BARIUM TOTAL","BARYUM TOTAL","P"
"NW10VK0003","2001-07-23 10:03","",".4800","","","100218","UG/L","BERYLLIUM TOTAL","BÉRYLLIUM TOTAL","P"
"NW10VK0003","2001-07-23 10:03","",".0040","","","100219","MG/L","CADMIUM TOTAL","CADMIUM TOTAL","P"
"NW10VK0003","2001-07-23 10:03","","15.8000","","","20103","MG/L","CALCIUM DISSOLVED","CALCIUM DISSOUS","P"
"NW10VK0003","2001-07-23 10:03","","23.8000","","","100232","MG/L","CALCIUM TOTAL","CALCIUM TOTAL","P"
"NW10VK0003","2001-07-23 10:03","",".7000","","","6101","MG/L","CARBON DISSOLVED ORGANIC","CARBONE ORGANIQUE DISSOUS","P"
"NW10VK0003","2001-07-23 10:03","","5.0200","","","6902","MG/L","CARBON PARTICULATE ORGANIC","CARBONE ORGANIQUE PARTICULAIRE","P"
"NW10VK0003","2001-07-23 10:03","",".3300","","","17206","MG/L","CHLORIDE DISSOLVED","CHLORURE DISSOUS","P"
"NW10VK0003","2001-07-23 10:03","",".0209","","","100221","MG/L","CHROMIUM TOTAL","CHROME TOTAL","P"
"NW10VK0003","2001-07-23 10:03","",".0152","","","100220","MG/L","COBALT TOTAL","COBALT TOTAL","P"
"NW10VK0003","2001-07-23 10:03","<","5.0000","","","101401","CTU","COLOUR","COULEUR","P"
"NW10VK0003","2001-07-23 10:03","",".0328","","","100222","MG/L","COPPER TOTAL","CUIVRE TOTAL","P"
"NW10VK0003","2001-07-23 10:03","",".0360","","","102615","MG/L","DISSOLVED NITRITE/NITRATE","NITRITES/NITRATES DISSOUS","P"
"NW10VK0003","2001-07-23 10:03","",".0200","","","9117","MG/L","FLUORIDE DISSOLVED","FLUORURE DISSOUS","P"
"NW10VK0003","2001-07-23 10:03","","43.7750","","","10602","MG/L","HARDNESS TOTAL (CALCD.) CACO3","DURETÉ TOTALE (CALC.) CACO3","P"
"NW10VK0003","2001-07-23 10:03","","37.3000","","","100223","MG/L","IRON TOTAL","FER TOTAL","P"
"NW10VK0003","2001-07-23 10:03","",".0338","","","100228","MG/L","LEAD TOTAL","PLOMB TOTAL","P"
"NW10VK0003","2001-07-23 10:03","",".0520","","","100224","MG/L","LITHIUM TOTAL","LITHIUM TOTAL","P"
"NW10VK0003","2001-07-23 10:03","","1.0500","","","12102","MG/L","MAGNESIUM DISSOLVED","MAGNÉSIUM DISSOUS","P"
"NW10VK0003","2001-07-23 10:03","","7.7700","","","100233","MG/L","MAGNESIUM TOTAL","MAGNÉSIUM TOTAL","P"
"NW10VK0003","2001-07-23 10:03","",".7780","","","100225","MG/L","MANGANESE TOTAL","MANGANÈSE TOTAL","P"
"NW10VK0003","2001-07-23 10:03","<",".0001","","","100226","MG/L","MOLYBDENUM TOTAL","MOLYBDÈNE TOTAL","P"
"NW10VK0003","2001-07-23 10:03","",".0313","","","100227","MG/L","NICKEL TOTAL","NICKEL TOTAL","P"
"NW10VK0003","2001-07-23 10:03","",".5530","","","7902","MG/L","NITROGEN PARTICULATE","AZOTE PARTICULAIRE","P"
"NW10VK0003","2001-07-23 10:03","",".0430","","","7657","MG/L","NITROGEN TOTAL DISSOLVED","AZOTE TOTAL DISSOUS","P"
"NW10VK0003","2001-07-23 10:03","","8.0700","","","10301","PH UNITS","PH","PH","P"
"NW10VK0003","2001-07-23 10:03",">","6.9000","","","109026","PH UNITS","PH","PH","V"
"NW10VK0003","2001-07-23 10:03","",".7370","","","15406","MG/L","PHOSPHORUS TOTAL","PHOSPHORE TOTAL","P"
"NW10VK0003","2001-07-23 10:03","",".0180","","","15104","MG/L","PHOSPHORUS TOTAL DISSOLVED","PHOSPHORE TOTAL DISSOUS","P"
"NW10VK0003","2001-07-23 10:03","","1.6100","","","100235","MG/L","POTASSIUM TOTAL","POTASSIUM TOTAL","P"
"NW10VK0003","2001-07-23 10:03","",".4300","","","100499","MG/L","POTASSIUM, FILTERED","POTASSIUM, FILTRÉ","P"
"NW10VK0003","2001-07-23 10:03","","49.0000","","","10451","MG/L","RESIDUE FILTERABLE","RÉSIDU FILTRABLE","P"
"NW10VK0003","2001-07-23 10:03","","1130.0000","","","10406","MG/L","RESIDUE NONFILTRABLE","RÉSIDUS NON-FILTRABLES","P"
"NW10VK0003","2001-07-23 10:03","",".0001","","","100254","MG/L","SELENIUM DISSOLVED","SÉLÉNIUM DISSOUS","P"
"NW10VK0003","2001-07-23 10:03","<",".0001","","","100324","MG/L","SILVER TOTAL","ARGENT TOTAL","P"
"NW10VK0003","2001-07-23 10:03","",".7300","","","14108","MG/L","SIO2","SIO2","P"
"NW10VK0003","2001-07-23 10:03","","2.3030","","","11250","%","SODIUM PERCENTAGE (CALCD.)","POURCENTAGE SODIUM (CALC.)","P"
"NW10VK0003","2001-07-23 10:03","",".6100","","","100234","MG/L","SODIUM TOTAL","SODIUM TOTAL","P"
"NW10VK0003","2001-07-23 10:03","",".4800","","","100500","MG/L","SODIUM, FILTERED","SODIUM, FILTRÉ","P"
"NW10VK0003","2001-07-23 10:03","","79.9000","","","2041","USIE/CM","SPECIFIC CONDUCTANCE","CONDUCTIVITÉ SPÉCIFIQUE","P"
"NW10VK0003","2001-07-23 10:03","",".1530","","","100229","MG/L","STRONTIUM TOTAL","STRONTIUM TOTAL","P"
"NW10VK0003","2001-07-23 10:03","","8.1000","","","16306","MG/L","SULPHATE DISSOLVED","SULPHATES DISSOUS","P"
"NW10VK0003","2001-07-23 10:03","","4.8000","","","109028","DEG C","TEMPERATURE WATER","TEMPÉRATURE DE L'EAU","P"
"NW10VK0003","2001-07-23 10:03","","774.0000","","","2081","NTU","TURBIDITY","TURBIDITÉ","P"
"NW10VK0003","2001-07-23 10:03","",".0149","","","100230","MG/L","VANADIUM TOTAL","VANADIUM TOTAL","P"
"NW10VK0003","2001-07-23 10:03","",".0778","","","100231","MG/L","ZINC TOTAL","ZINC TOTAL","P"
"NW10VK0003","2002-07-19 19:10","","17.8000","","","10101","MG/L","ALKALINITY TOTAL CACO3","ALCALINITÉ TOTALE CACO3","P"
"NW10VK0003","2002-07-19 19:10","","362.0000","","","103365","UG/L","ALUMINUM TOTAL","ALUMINIUM TOTAL","P"
"NW10VK0003","2002-07-19 19:10","<",".0050","","","7563","MG/L","AMMONIA DISSOLVED","AZOTE AMMONIACAL DISSOUS","P"
"NW10VK0003","2002-07-19 19:10","",".0200","","","103381","UG/L","ANTIMONY TOTAL","ANTIMOINE TOTAL","P"
"NW10VK0003","2002-07-19 19:10","<",".0001","","","100253","MG/L","ARSENIC DISSOLVED","ARSENIC DISSOUS","P"
"NW10VK0003","2002-07-19 19:10","","8.9900","","","103367","UG/L","BARIUM TOTAL","BARYUM TOTAL","P"
"NW10VK0003","2002-07-19 19:10","",".0230","","","103368","UG/L","BERYLLIUM TOTAL","BÉRYLLIUM TOTAL","P"
"NW10VK0003","2002-07-19 19:10","",".0100","","","103713","UG/L","BISMUTH TOTAL","BISMUTH TOTAL","P"
"NW10VK0003","2002-07-19 19:10","<",".1000","","","103366","UG/L","BORON TOTAL","BORE TOTAL","P"
"NW10VK0003","2002-07-19 19:10","<",".0050","","","103369","UG/L","CADMIUM TOTAL","CADMIUM TOTAL","P"
"NW10VK0003","2002-07-19 19:10","","7.3700","","","20103","MG/L","CALCIUM DISSOLVED","CALCIUM DISSOUS","P"
"NW10VK0003","2002-07-19 19:10","",".8000","","","6101","MG/L","CARBON DISSOLVED ORGANIC","CARBONE ORGANIQUE DISSOUS","P"
"NW10VK0003","2002-07-19 19:10","",".8390","","","6902","MG/L","CARBON PARTICULATE ORGANIC","CARBONE ORGANIQUE PARTICULAIRE","P"
"NW10VK0003","2002-07-19 19:10","",".5870","","","103714","UG/L","CERIUM TOTAL","CÉRIUM TOTAL","P"
"NW10VK0003","2002-07-19 19:10","",".0740","","","103715","UG/L","CESIUM TOTAL","CÉSIUM TOTAL","P"
"NW10VK0003","2002-07-19 19:10","",".2400","","","17206","MG/L","CHLORIDE DISSOLVED","CHLORURE DISSOUS","P"
"NW10VK0003","2002-07-19 19:10","",".4700","","","103371","UG/L","CHROMIUM TOTAL","CHROME TOTAL","P"
"NW10VK0003","2002-07-19 19:10","",".3680","","","103370","UG/L","COBALT TOTAL","COBALT TOTAL","P"
"NW10VK0003","2002-07-19 19:10","","20.0000","","","101401","CTU","COLOUR","COULEUR","P"
"NW10VK0003","2002-07-19 19:10","",".9500","","","103372","UG/L","COPPER TOTAL","CUIVRE TOTAL","P"
"NW10VK0003","2002-07-19 19:10","",".0290","","","102615","MG/L","DISSOLVED NITRITE/NITRATE","NITRITES/NITRATES DISSOUS","P"
"NW10VK0003","2002-07-19 19:10","",".0100","","","9117","MG/L","FLUORIDE DISSOLVED","FLUORURE DISSOUS","P"
"NW10VK0003","2002-07-19 19:10","",".0960","","","103373","UG/L","GALLIUM TOTAL","GALLIUM TOTAL","P"
"NW10VK0003","2002-07-19 19:10","","20.7910","","","10602","MG/L","HARDNESS TOTAL (CALCD.) CACO3","DURETÉ TOTALE (CALC.) CACO3","P"
"NW10VK0003","2002-07-19 19:10","","585.0000","","","103387","UG/L","IRON TOTAL","FER TOTAL","P"
"NW10VK0003","2002-07-19 19:10","",".2670","","","103374","UG/L","LANTHANUM TOTAL","LANTHANE TOTAL","P"
"NW10VK0003","2002-07-19 19:10","","1.2500","","","103379","UG/L","LEAD TOTAL","PLOMB TOTAL","P"
"NW10VK0003","2002-07-19 19:10","",".9800","","","103375","UG/L","LITHIUM TOTAL","LITHIUM TOTAL","P"
"NW10VK0003","2002-07-19 19:10","",".5800","","","12102","MG/L","MAGNESIUM DISSOLVED","MAGNÉSIUM DISSOUS","P"
"NW10VK0003","2002-07-19 19:10","","24.6000","","","103376","UG/L","MANGANESE TOTAL","MANGANÈSE TOTAL","P"
"NW10VK0003","2002-07-19 19:10","",".0600","","","103377","UG/L","MOLYBDENUM TOTAL","MOLYBDÈNE TOTAL","P"
"NW10VK0003","2002-07-19 19:10","",".7700","","","103378","UG/L","NICKEL TOTAL","NICKEL TOTAL","P"
"NW10VK0003","2002-07-19 19:10","",".0030","","","103716","UG/L","NIOBIUM TOTAL","NIOBIUM TOTAL","P"
"NW10VK0003","2002-07-19 19:10","",".1020","","","7902","MG/L","NITROGEN PARTICULATE","AZOTE PARTICULAIRE","P"
"NW10VK0003","2002-07-19 19:10","",".0380","","","7657","MG/L","NITROGEN TOTAL DISSOLVED","AZOTE TOTAL DISSOUS","P"
"NW10VK0003","2002-07-19 19:10","","7.3600","","","10301","PH UNITS","PH","PH","P"
"NW10VK0003","2002-07-19 19:10",">","10.0000","","","109026","PH UNITS","PH","PH","V"
"NW10VK0003","2002-07-19 19:10","",".2130","","","15406","MG/L","PHOSPHORUS TOTAL","PHOSPHORE TOTAL","P"
"NW10VK0003","2002-07-19 19:10","",".1560","","","15104","MG/L","PHOSPHORUS TOTAL DISSOLVED","PHOSPHORE TOTAL DISSOUS","P"
"NW10VK0003","2002-07-19 19:10","<",".0020","","","103717","UG/L","PLATINUM TOTAL","PLATINE TOTAL","P"
"NW10VK0003","2002-07-19 19:10","",".0900","","","100499","MG/L","POTASSIUM, FILTERED","POTASSIUM, FILTRÉ","P"
"NW10VK0003","2002-07-19 19:10","","23.0000","","","10451","MG/L","RESIDUE FILTERABLE","RÉSIDU FILTRABLE","P"
"NW10VK0003","2002-07-19 19:10","","180.0000","","","10406","MG/L","RESIDUE NONFILTRABLE","RÉSIDUS NON-FILTRABLES","P"
"NW10VK0003","2002-07-19 19:10","",".6400","","","103380","UG/L","RUBIDIUM TOTAL","RUBIDIUM TOTAL","P"
"NW10VK0003","2002-07-19 19:10","<",".0001","","","100254","MG/L","SELENIUM DISSOLVED","SÉLÉNIUM DISSOUS","P"
"NW10VK0003","2002-07-19 19:10","<",".0050","","","103364","UG/L","SILVER TOTAL","ARGENT TOTAL","P"
"NW10VK0003","2002-07-19 19:10","",".3300","","","14108","MG/L","SIO2","SIO2","P"
"NW10VK0003","2002-07-19 19:10","","2.7340","","","11250","%","SODIUM PERCENTAGE (CALCD.)","POURCENTAGE SODIUM (CALC.)","P"
"NW10VK0003","2002-07-19 19:10","",".2700","","","100500","MG/L","SODIUM, FILTERED","SODIUM, FILTRÉ","P"
"NW10VK0003","2002-07-19 19:10","","43.8000","","","2041","USIE/CM","SPECIFIC CONDUCTANCE","CONDUCTIVITÉ SPÉCIFIQUE","P"
"NW10VK0003","2002-07-19 19:10",">","30.0000","","","109027","USIE/CM","SPECIFIC CONDUCTANCE","CONDUCTIVITÉ SPÉCIFIQUE","V"
"NW10VK0003","2002-07-19 19:10","","47.1000","","","103382","UG/L","STRONTIUM TOTAL","STRONTIUM TOTAL","P"
"NW10VK0003","2002-07-19 19:10","","3.5000","","","16306","MG/L","SULPHATE DISSOLVED","SULPHATES DISSOUS","P"
"NW10VK0003","2002-07-19 19:10","","5.0000","","","109028","DEG C","TEMPERATURE WATER","TEMPÉRATURE DE L'EAU","P"
"NW10VK0003","2002-07-19 19:10","",".0040","","","103383","UG/L","THALLIUM TOTAL","THALLIUM TOTAL","P"
"NW10VK0003","2002-07-19 19:10","<",".0050","","","103718","UG/L","TIN TOTAL","ÉTAIN TOTAL","P"
"NW10VK0003","2002-07-19 19:10","<",".0020","","","103719","UG/L","TUNGSTEN TOTAL","TUNGSTÈNE TOTAL","P"
"NW10VK0003","2002-07-19 19:10","","121.0000","","","2081","NTU","TURBIDITY","TURBIDITÉ","P"
"NW10VK0003","2002-07-19 19:10","",".1040","","","103384","UG/L","URANIUM TOTAL","URANIUM TOTAL","P"
"NW10VK0003","2002-07-19 19:10","",".3200","","","103385","UG/L","VANADIUM TOTAL","VANADIUM TOTAL","P"
"NW10VK0003","2002-07-19 19:10","",".2150","","","103721","UG/L","YTTRIUM TOTAL","YTTRIUM TOTAL","P"
"NW10VK0003","2002-07-19 19:10","<",".0500","","","103386","UG/L","ZINC TOTAL","ZINC TOTAL","P"
"NW10VK0003","2003-08-03 13:23","","58.9000","","","10101","MG/L","ALKALINITY TOTAL CACO3","ALCALINITÉ TOTALE CACO3","P"
"NW10VK0003","2003-08-03 13:23","","2610.0000","","","97998","UG/L","ALUMINUM TOTAL","ALUMINIUM TOTAL","P"
"NW10VK0003","2003-08-03 13:23","",".0750","","","7563","MG/L","AMMONIA DISSOLVED","AZOTE AMMONIACAL DISSOUS","P"
"NW10VK0003","2003-08-03 13:23","",".0720","","","97522","UG/L","ANTIMONY TOTAL","ANTIMOINE TOTAL","P"
"NW10VK0003","2003-08-03 13:23","","1.7400","","","97999","UG/L","ARSENIC TOTAL","ARSENIC TOTAL","P"
"NW10VK0003","2003-08-03 13:23","","31.2000","","","97502","UG/L","BARIUM TOTAL","BARYUM TOTAL","P"
"NW10VK0003","2003-08-03 13:23","",".1450","","","97503","UG/L","BERYLLIUM TOTAL","BÉRYLLIUM TOTAL","P"
"NW10VK0003","2003-08-03 13:23","",".0320","","","97504","UG/L","BISMUTH TOTAL","BISMUTH TOTAL","P"
"NW10VK0003","2003-08-03 13:23","","6.1000","","","97501","UG/L","BORON TOTAL","BORE TOTAL","P"
"NW10VK0003","2003-08-03 13:23","",".0110","","","97505","UG/L","CADMIUM TOTAL","CADMIUM TOTAL","P"
"NW10VK0003","2003-08-03 13:23","","8.5300","","","97505","UG/L","CADMIUM TOTAL","CADMIUM TOTAL","P"
"NW10VK0003","2003-08-03 13:23","","35.8000","","","20103","MG/L","CALCIUM DISSOLVED","CALCIUM DISSOUS","P"
"NW10VK0003","2003-08-03 13:23","",".9000","","","6101","MG/L","CARBON DISSOLVED ORGANIC","CARBONE ORGANIQUE DISSOUS","P"
"NW10VK0003","2003-08-03 13:23","","3.0900","","","6902","MG/L","CARBON PARTICULATE ORGANIC","CARBONE ORGANIQUE PARTICULAIRE","P"
"NW10VK0003","2003-08-03 13:23","",".4090","","","97509","UG/L","CESIUM TOTAL","CÉSIUM TOTAL","P"
"NW10VK0003","2003-08-03 13:23","",".2200","","","17209","MG/L","CHLORIDE DISSOLVED","CHLORURE DISSOUS","P"
"NW10VK0003","2003-08-03 13:23","","4.4300","","","97508","UG/L","CHROMIUM TOTAL","CHROME TOTAL","P"
"NW10VK0003","2003-08-03 13:23","","2.7200","","","97507","UG/L","COBALT TOTAL","COBALT TOTAL","P"
"NW10VK0003","2003-08-03 13:23","","10.0000","","","101401","CTU","COLOUR","COULEUR","P"
"NW10VK0003","2003-08-03 13:23","","6.2700","","","97510","UG/L","COPPER TOTAL","CUIVRE TOTAL","P"
"NW10VK0003","2003-08-03 13:23","",".0860","","","102615","MG/L","DISSOLVED NITRITE/NITRATE","NITRITES/NITRATES DISSOUS","P"
"NW10VK0003","2003-08-03 13:23","",".0200","","","97958","MG/L","FLUORIDE DISSOLVED","FLUORURE DISSOUS","P"
"NW10VK0003","2003-08-03 13:23","",".8300","","","97512","UG/L","GALLIUM TOTAL","GALLIUM TOTAL","P"
"NW10VK0003","2003-08-03 13:23","","104.0080","","","10602","MG/L","HARDNESS TOTAL (CALCD.) CACO3","DURETÉ TOTALE (CALC.) CACO3","P"
"NW10VK0003","2003-08-03 13:23","","6370.0000","","","97511","UG/L","IRON TOTAL","FER TOTAL","P"
"NW10VK0003","2003-08-03 13:23","","3.8900","","","97513","UG/L","LANTHANUM TOTAL","LANTHANE TOTAL","P"
"NW10VK0003","2003-08-03 13:23","","3.5500","","","97519","UG/L","LEAD TOTAL","PLOMB TOTAL","P"
"NW10VK0003","2003-08-03 13:23","","9.2000","","","97514","UG/L","LITHIUM TOTAL","LITHIUM TOTAL","P"
"NW10VK0003","2003-08-03 13:23","","3.5500","","","12102","MG/L","MAGNESIUM DISSOLVED","MAGNÉSIUM DISSOUS","P"
"NW10VK0003","2003-08-03 13:23","","97.4000","","","97515","UG/L","MANGANESE TOTAL","MANGANÈSE TOTAL","P"
"NW10VK0003","2003-08-03 13:23","",".4070","","","97516","UG/L","MOLYBDENUM TOTAL","MOLYBDÈNE TOTAL","P"
"NW10VK0003","2003-08-03 13:23","","7.3500","","","97518","UG/L","NICKEL TOTAL","NICKEL TOTAL","P"
"NW10VK0003","2003-08-03 13:23","",".0310","","","97517","UG/L","NIOBIUM TOTAL","NIOBIUM TOTAL","P"
"NW10VK0003","2003-08-03 13:23","",".2140","","","7902","MG/L","NITROGEN PARTICULATE","AZOTE PARTICULAIRE","P"
"NW10VK0003","2003-08-03 13:23","",".1810","","","7657","MG/L","NITROGEN TOTAL DISSOLVED","AZOTE TOTAL DISSOUS","P"
"NW10VK0003","2003-08-03 13:23","","8.6000","","","109026","PH UNITS","PH","PH","P"
"NW10VK0003","2003-08-03 13:23","","8.0400","","","10301","PH UNITS","PH","PH","P"
"NW10VK0003","2003-08-03 13:23","",".2950","","","15406","MG/L","PHOSPHORUS TOTAL","PHOSPHORE TOTAL","P"
"NW10VK0003","2003-08-03 13:23","<",".0040","","","15104","MG/L","PHOSPHORUS TOTAL DISSOLVED","PHOSPHORE TOTAL DISSOUS","P"
"NW10VK0003","2003-08-03 13:23","<",".0010","","","97520","UG/L","PLATINUM TOTAL","PLATINE TOTAL","P"
"NW10VK0003","2003-08-03 13:23","",".5000","","","100499","MG/L","POTASSIUM, FILTERED","POTASSIUM, FILTRÉ","P"
"NW10VK0003","2003-08-03 13:23","","150.0000","","","10451","MG/L","RESIDUE FILTERABLE","RÉSIDU FILTRABLE","P"
"NW10VK0003","2003-08-03 13:23","","158.0000","","","10406","MG/L","RESIDUE NONFILTRABLE","RÉSIDUS NON-FILTRABLES","P"
"NW10VK0003","2003-08-03 13:23","","4.5000","","","97521","UG/L","RUBIDIUM TOTAL","RUBIDIUM TOTAL","P"
"NW10VK0003","2003-08-03 13:23","",".1700","","","97523","UG/L","SELENIUM TOTAL","SÉLÉNIUM TOTAL","P"
"NW10VK0003","2003-08-03 13:23","",".0140","","","97997","UG/L","SILVER TOTAL","ARGENT TOTAL","P"
"NW10VK0003","2003-08-03 13:23","","1.0700","","","14108","MG/L","SIO2","SIO2","P"
"NW10VK0003","2003-08-03 13:23","","2.4550","","","11250","%","SODIUM PERCENTAGE (CALCD.)","POURCENTAGE SODIUM (CALC.)","P"
"NW10VK0003","2003-08-03 13:23","","1.2100","","","100500","MG/L","SODIUM, FILTERED","SODIUM, FILTRÉ","P"
"NW10VK0003","2003-08-03 13:23","","218.0000","","","2041","USIE/CM","SPECIFIC CONDUCTANCE","CONDUCTIVITÉ SPÉCIFIQUE","P"
"NW10VK0003","2003-08-03 13:23","","281.0000","","","97525","UG/L","STRONTIUM TOTAL","STRONTIUM TOTAL","P"
"NW10VK0003","2003-08-03 13:23","","47.2000","","","16309","MG/L","SULPHATE DISSOLVED","SULPHATES DISSOUS","P"
"NW10VK0003","2003-08-03 13:23","","5.2000","","","109028","DEG C","TEMPERATURE WATER","TEMPÉRATURE DE L'EAU","P"
"NW10VK0003","2003-08-03 13:23","",".0260","","","97527","UG/L","THALLIUM TOTAL","THALLIUM TOTAL","P"
"NW10VK0003","2003-08-03 13:23","<",".0050","","","97524","UG/L","TIN TOTAL","ÉTAIN TOTAL","P"
"NW10VK0003","2003-08-03 13:23","<",".0010","","","97530","UG/L","TUNGSTEN TOTAL","TUNGSTÈNE TOTAL","P"
"NW10VK0003","2003-08-03 13:23","","135.0000","","","2081","NTU","TURBIDITY","TURBIDITÉ","P"
"NW10VK0003","2003-08-03 13:23","","1.1800","","","97528","UG/L","URANIUM TOTAL","URANIUM TOTAL","P"
"NW10VK0003","2003-08-03 13:23","","6.3300","","","97529","UG/L","VANADIUM TOTAL","VANADIUM TOTAL","P"
"NW10VK0003","2003-08-03 13:23","","2.1900","","","97531","UG/L","YTTRIUM TOTAL","YTTRIUM TOTAL","P"
"NW10VK0003","2003-08-03 13:23","","15.1000","","","97532","UG/L","ZINC TOTAL","ZINC TOTAL","P"
"NW10VK0003","2004-07-31 14:10","","23.1000","","","10101","MG/L","ALKALINITY TOTAL CACO3","ALCALINITÉ TOTALE CACO3","P"
"NW10VK0003","2004-07-31 14:10","","2800.0000","","","97998","UG/L","ALUMINUM TOTAL","ALUMINIUM TOTAL","P"
"NW10VK0003","2004-07-31 14:10","",".0140","","","7563","MG/L","AMMONIA DISSOLVED","AZOTE AMMONIACAL DISSOUS","P"
"NW10VK0003","2004-07-31 14:10","",".0440","","","97522","UG/L","ANTIMONY TOTAL","ANTIMOINE TOTAL","P"
"NW10VK0003","2004-07-31 14:10","",".9700","","","97999","UG/L","ARSENIC TOTAL","ARSENIC TOTAL","P"
"NW10VK0003","2004-07-31 14:10","","21.3000","","","97502","UG/L","BARIUM TOTAL","BARYUM TOTAL","P"
